timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798669.777,-25.879,-286.621,-36.621,-31.250,0.000,0
1644798669.781,-5.371,206.543,-35.156,-28.809,0.000,0
1644798669.785,-3.418,167.969,-30.762,-19.043,0.000,0
1644798669.789,-16.602,63.477,-32.715,-20.996,0.000,0
1644798669.793,-36.621,-160.645,-31.738,-20.508,0.000,0
1644798669.797,-39.062,-332.520,-33.203,-36.133,0.000,0
1644798669.800,-23.926,-133.301,-35.645,-44.922,0.000,0
1644798669.804,-12.207,191.406,-33.691,-29.785,0.000,0
1644798669.808,-16.602,16.602,-41.992,-25.391,0.000,0
1644798669.812,-36.133,-580.566,-41.016,-36.133,0.000,0
1644798669.816,-31.738,-852.051,-37.109,-44.434,0.000,0
1644798669.820,-21.973,-205.078,-37.598,-43.945,0.000,0
1644798669.824,-26.855,425.781,-34.668,-36.133,0.000,0
1644798669.828,-35.156,37.598,-39.062,-19.531,0.000,0
1644798669.832,-44.434,-782.227,-41.992,-26.855,0.000,0
1644798669.836,-44.434,-621.094,-36.621,-46.875,0.000,0
1644798669.840,-29.785,139.648,-35.645,-45.410,0.000,0
1644798669.843,-20.996,132.812,-34.180,-41.992,0.000,0
1644798669.847,-40.039,0.488,-31.738,-28.809,0.000,0
1644798669.851,-55.176,-135.254,-31.250,-18.066,0.000,0
1644798669.855,-51.758,-502.441,-32.227,-35.156,0.000,0
1644798669.859,-32.227,-703.613,-38.086,-32.715,0.000,0
1644798669.863,-16.602,-574.707,-31.738,-16.113,0.000,0
1644798669.867,-34.668,145.996,-22.949,-16.113,0.000,0
1644798669.871,-47.852,60.059,-31.738,-18.066,0.000,0
1644798669.875,-44.434,-494.141,-30.762,-29.785,0.000,0
1644798669.879,-38.574,-188.477,-28.809,-28.809,0.000,0
1644798669.883,-26.855,317.383,-30.762,-16.113,0.000,0
1644798669.886,-25.879,106.445,-26.855,-5.371,0.000,0
1644798669.890,-39.062,-312.988,-33.203,-19.043,0.000,0
1644798669.894,-45.410,-445.312,-34.668,-33.691,0.000,0
1644798669.898,-31.250,-125.488,-27.832,-22.461,0.000,0
1644798669.902,-20.996,51.270,-28.320,12.695,0.000,0
1644798669.906,-33.691,-447.266,-35.645,19.531,0.000,0
1644798669.910,-48.340,-740.234,-36.133,-22.949,0.000,0
1644798669.914,-49.805,-479.492,-31.250,-65.430,0.000,0
1644798669.918,-27.832,-328.125,-30.762,-64.941,0.000,0
1644798669.922,-21.484,-179.199,-26.855,-38.574,0.000,0
1644798669.925,-34.668,212.891,-25.391,-37.109,0.000,0
1644798669.929,-40.527,156.250,-30.762,-30.762,0.000,0
1644798669.933,-42.969,-485.840,-32.715,-26.855,0.000,0
1644798669.937,-30.273,-465.332,-28.320,-24.902,0.000,0
1644798669.941,-25.879,171.875,-24.902,-28.320,0.000,0
1644798669.945,-28.320,203.125,-26.855,-35.645,0.000,0
1644798669.949,-34.668,-446.289,-28.809,-23.926,0.000,0
1644798669.953,-51.270,-891.602,-32.227,-23.438,0.000,0
1644798669.957,-48.828,-299.805,-31.250,-43.945,0.000,0
1644798669.961,-43.945,236.328,-32.227,-37.598,0.000,0
1644798669.964,-36.133,143.555,-34.180,-15.625,0.000,0
1644798669.968,-39.062,22.461,-37.109,-27.344,0.000,0
1644798669.972,-56.641,-104.004,-40.527,-41.016,0.000,0
1644798669.976,-45.410,-226.074,-36.621,-38.574,0.000,0
1644798669.980,-29.785,-42.480,-33.691,-32.227,0.000,0
1644798669.984,-37.109,305.176,-33.691,-19.043,0.000,0
1644798669.988,-42.480,388.672,-28.809,-18.555,0.000,0
1644798669.992,-51.758,-124.512,-30.762,-34.180,0.000,0
1644798669.996,-63.965,-663.574,-38.574,-72.266,0.000,0
1644798670.000,-51.758,-391.113,-36.133,-80.566,0.000,0
1644798670.004,-47.852,71.777,-33.691,-75.195,0.000,0
1644798670.007,-53.223,-64.941,-33.691,-64.941,0.000,0
1644798670.011,-60.547,-657.715,-33.203,-50.781,0.000,0
1644798670.015,-74.219,-583.496,-34.180,-69.824,0.000,0
1644798670.019,-62.012,77.637,-32.715,-74.707,0.000,0
1644798670.023,-40.527,188.965,-32.715,-52.246,0.000,0
1644798670.027,-43.945,93.262,-33.203,-51.270,0.000,0
1644798670.031,-67.383,-22.461,-30.762,-59.082,0.000,0
1644798670.035,-66.406,-231.445,-34.668,-64.941,0.000,0
1644798670.039,-46.875,-244.629,-37.109,-69.336,0.000,0
1644798670.043,-40.039,-157.227,-35.156,-48.340,0.000,0
1644798670.047,-51.758,-22.949,-35.645,-33.691,0.000,0
1644798670.050,-69.824,-32.227,-34.668,-39.551,0.000,0
1644798670.054,-66.895,-601.562,-34.668,-39.551,0.000,0
1644798670.058,-42.969,-774.414,-30.762,-41.992,0.000,0
1644798670.062,-30.762,-44.434,-25.391,-30.762,0.000,0
1644798670.066,-27.832,266.602,-25.879,-20.508,0.000,0
1644798670.070,-32.715,-72.266,-33.691,-33.691,0.000,0
1644798670.074,-41.504,-367.676,-34.668,-29.785,0.000,0
1644798670.078,-39.551,-72.754,-27.832,-25.879,0.000,0
1644798670.082,-19.043,241.211,-19.043,-7.324,0.000,0
1644798670.086,-16.113,164.551,-25.879,-6.348,0.000,0
1644798670.089,-31.738,-199.707,-40.039,-18.066,0.000,0
1644798670.093,-41.016,-604.492,-39.551,-18.066,0.000,0
1644798670.097,-34.668,-603.027,-36.133,-19.043,0.000,0
1644798670.101,-5.859,-661.133,-34.180,-3.418,0.000,0
1644798670.105,-3.418,-207.520,-34.668,-5.371,0.000,0
1644798670.109,-23.926,253.906,-34.668,-15.137,0.000,0
1644798670.113,-22.461,-281.738,-32.715,-12.695,0.000,0
1644798670.117,-13.672,-428.711,-29.297,-14.160,0.000,0
1644798670.121,-8.789,-12.207,-28.809,-4.883,0.000,0
1644798670.125,2.441,315.430,-24.902,18.066,0.000,0
1644798670.129,3.906,89.844,-26.855,7.812,0.000,0
1644798670.132,-14.648,-356.445,-37.109,-11.719,0.000,0
1644798670.136,-14.648,-450.684,-37.598,-4.883,0.000,0
1644798670.140,9.277,-174.316,-36.621,-14.648,0.000,0
1644798670.144,20.020,-270.020,-32.715,-1.953,0.000,0
1644798670.148,-1.465,-615.234,-32.715,26.367,0.000,0
1644798670.152,-21.484,-230.957,-35.645,13.672,0.000,0
1644798670.156,-8.789,-136.230,-36.133,-19.531,0.000,0
1644798670.160,5.371,-134.766,-35.156,-30.762,0.000,0
1644798670.164,7.324,187.500,-34.180,-9.277,0.000,0
1644798670.168,-0.977,398.438,-33.691,-2.441,0.000,0
1644798670.172,-11.230,13.672,-36.133,-9.277,0.000,0
1644798670.175,-12.207,-336.914,-37.109,-19.531,0.000,0
1644798670.179,-9.277,-129.883,-40.039,-23.438,0.000,0
1644798670.183,-1.953,125.977,-41.504,-0.977,0.000,0
1644798670.187,2.930,138.672,-35.645,13.184,0.000,0
1644798670.191,-6.836,-491.211,-39.551,8.301,0.000,0
1644798670.195,-17.090,-479.004,-37.109,-11.230,0.000,0
1644798670.199,-7.812,336.426,-29.297,-25.879,0.000,0
1644798670.203,7.324,486.816,-28.809,-9.277,0.000,0
1644798670.207,7.812,414.551,-37.598,-8.789,0.000,0
1644798670.211,-11.719,477.539,-37.109,-7.812,0.000,0
1644798670.214,-12.695,377.930,-34.180,-12.207,0.000,0
1644798670.218,1.953,294.922,-36.133,-14.160,0.000,0
1644798670.222,-3.906,577.637,-31.738,11.230,0.000,0
1644798670.226,-1.465,930.176,-29.785,9.277,0.000,0
1644798670.230,-2.930,681.641,-32.227,-4.395,0.000,0
1644798670.234,-12.207,-188.965,-34.180,1.953,0.000,0
1644798670.238,-6.348,-374.023,-28.320,3.418,0.000,0
1644798670.242,-1.465,708.008,-21.484,-11.719,0.000,0
1644798670.246,3.906,-965.820,-28.320,-22.949,0.000,0
1644798670.250,-11.230,806.641,-33.203,-10.742,0.000,0
1644798670.253,-28.809,787.109,-35.156,-9.277,0.000,0
1644798670.257,-22.949,940.430,-38.574,-12.695,0.000,0
1644798670.261,-13.672,971.191,-37.598,-7.324,0.000,0
1644798670.265,-19.531,951.172,-30.762,0.488,0.000,0
1644798670.269,-22.461,960.938,-30.762,5.371,0.000,0
1644798670.273,-30.273,970.215,-33.203,-7.812,0.000,0
1644798670.277,-25.879,968.750,-31.738,-18.555,0.000,0
1644798670.281,-11.230,841.797,-25.879,-11.719,0.000,0
1644798670.285,-13.184,903.809,-22.949,-15.137,0.000,0
1644798670.289,-31.250,989.258,-25.879,-2.441,0.000,0
1644798670.293,-50.781,956.055,-26.855,-12.207,0.000,0
1644798670.296,-51.270,967.285,-28.809,-37.598,0.000,0
1644798670.300,-42.969,966.797,-26.367,-25.879,0.000,0
1644798670.304,-35.156,967.773,-24.414,-19.531,0.000,1
1644798670.308,-45.410,962.891,-26.367,-26.367,0.000,0
1644798670.312,-72.266,963.379,-31.738,-20.996,0.000,0
1644798670.316,-69.336,968.262,-31.250,-26.855,0.000,0
1644798670.320,-47.852,968.262,-24.902,-23.926,0.000,0
1644798670.324,-40.527,935.059,-19.531,-8.301,0.000,0
1644798670.328,-52.246,943.359,-21.973,-10.254,0.000,0
1644798670.332,-73.730,972.656,-30.273,-26.855,0.000,0
1644798670.335,-75.195,965.820,-34.180,-30.273,0.000,0
1644798670.339,-58.105,960.938,-31.250,-35.645,0.000,0
1644798670.343,-47.852,963.379,-30.762,-41.504,0.000,0
1644798670.347,-59.570,968.750,-29.297,-25.391,0.000,0
1644798670.351,-76.172,965.820,-30.273,-17.578,0.000,0
1644798670.355,-82.031,961.426,-31.738,-29.297,0.000,0
1644798670.359,-67.871,963.379,-31.250,-40.039,0.000,0
1644798670.363,-63.477,970.703,-35.156,-27.832,0.000,0
1644798670.367,-79.102,963.867,-36.621,-16.602,0.000,0
1644798670.371,-87.402,933.105,-34.180,-26.367,0.000,0
1644798670.375,-81.543,955.078,-29.785,-38.574,0.000,0
1644798670.378,-70.312,973.145,-27.344,-41.016,0.000,0
1644798670.382,-63.477,962.402,-28.809,-26.855,0.000,0
1644798670.386,-57.617,945.801,-21.484,-13.184,0.000,0
1644798670.390,-61.523,960.938,-16.113,-22.461,0.000,0
1644798670.394,-74.707,969.238,-26.855,-44.922,0.000,0
1644798670.398,-67.871,965.820,-30.273,-43.457,0.000,0
1644798670.402,-45.898,966.309,-26.367,-31.250,0.000,0
1644798670.406,-46.875,966.797,-23.438,-28.320,0.000,0
1644798670.410,-66.406,972.656,-26.855,-23.926,0.000,0
1644798670.414,-78.125,908.203,-32.227,-37.109,0.000,0
1644798670.418,-52.734,929.199,-32.227,-46.875,0.000,0
1644798670.421,-40.039,948.730,-24.414,-35.156,0.000,0
1644798670.425,-44.434,-959.961,-20.508,-30.273,0.000,0
1644798670.429,-44.922,685.059,-30.273,-24.414,0.000,0
1644798670.433,-49.805,468.750,-36.621,-28.809,0.000,0
1644798670.437,-34.668,967.285,-34.180,-52.246,0.000,0
1644798670.441,-27.832,984.375,-36.133,-51.758,0.000,0
1644798670.445,-25.879,948.730,-38.086,-38.086,0.000,0
1644798670.449,-30.273,968.750,-38.086,-35.156,0.000,0
1644798670.453,-39.062,965.820,-36.621,-37.598,0.000,0
1644798670.457,-23.438,962.891,-29.297,-50.781,0.000,0
1644798670.461,-7.812,948.730,-25.391,-50.781,0.000,0
1644798670.464,-12.695,947.266,-24.902,-31.250,0.000,0
1644798670.468,-23.926,974.609,-27.344,-22.949,0.000,0
1644798670.472,-45.410,853.027,-31.250,-41.016,0.000,0
1644798670.476,-46.875,312.012,-34.180,-59.570,0.000,0
1644798670.480,-36.133,578.125,-35.156,-54.688,0.000,0
1644798670.484,-26.855,-936.035,-32.715,-51.758,0.000,0
1644798670.488,-27.832,870.117,-33.691,-32.715,0.000,0
1644798670.492,-40.527,839.355,-33.691,-31.250,0.000,0
1644798670.496,-36.133,970.215,-34.668,-41.504,0.000,0
1644798670.500,-10.254,972.168,-40.527,-28.809,0.000,0
1644798670.503,-4.395,929.688,-40.527,-17.090,0.000,0
1644798670.507,-20.996,973.145,-36.133,-19.043,0.000,0
1644798670.511,-35.645,812.988,-41.992,-25.879,0.000,0
1644798670.515,-32.715,750.488,-41.016,-44.922,0.000,0
1644798670.519,-28.320,696.289,-35.156,-45.410,0.000,0
1644798670.523,-37.598,626.465,-34.180,-22.949,0.000,0
1644798670.527,-47.363,998.047,-32.715,-37.598,0.000,0
1644798670.531,-54.688,851.074,-35.645,-49.316,0.000,0
1644798670.535,-57.129,681.152,-33.691,-43.945,0.000,0
1644798670.539,-53.223,919.434,-37.109,-45.410,0.000,0
1644798670.543,-43.457,988.770,-38.574,-32.227,0.000,0
1644798670.546,-39.062,949.219,-34.668,-28.809,0.000,0
1644798670.550,-52.734,875.000,-33.203,-38.086,0.000,0
1644798670.554,-63.477,860.840,-32.715,-47.363,0.000,0
1644798670.558,-45.410,926.758,-31.738,-39.062,0.000,0
1644798670.562,-35.156,-997.070,-26.367,-27.344,0.000,0
1644798670.566,-34.668,585.938,-23.926,-21.484,0.000,0
1644798670.570,-48.828,612.793,-28.809,-14.648,0.000,0
1644798670.574,-61.035,-999.512,-35.156,-34.668,0.000,0
1644798670.578,-47.852,940.918,-32.227,-44.434,0.000,0
1644798670.582,-29.297,941.895,-27.832,-21.484,0.000,0
1644798670.586,-30.273,981.445,-26.367,-19.043,0.000,0
1644798670.589,-49.805,914.062,-32.227,-37.598,0.000,0
1644798670.593,-48.340,562.988,-30.762,-48.340,0.000,0
1644798670.597,-43.945,686.523,-25.879,-55.176,0.000,0
1644798670.601,-51.758,997.559,-29.785,-53.711,0.000,0
1644798670.605,-44.922,950.684,-32.227,-34.668,0.000,0
1644798670.609,-53.223,754.395,-36.133,-30.273,0.000,0
1644798670.613,-62.012,652.344,-40.039,-46.875,0.000,0
1644798670.617,-40.039,832.520,-31.250,-30.273,0.000,0
1644798670.621,-29.785,-942.871,-24.902,-19.043,0.000,0
1644798670.625,-31.250,617.188,-32.715,-20.508,0.000,0
1644798670.628,-48.340,365.234,-36.133,-16.602,0.000,0
1644798670.632,-61.523,784.668,-32.715,-27.344,0.000,0
1644798670.636,-45.410,814.941,-30.762,-49.316,0.000,0
1644798670.640,-42.480,900.391,-27.344,-54.688,0.000,0
1644798670.644,-48.340,970.703,-29.297,-48.340,0.000,0
1644798670.648,-48.340,864.258,-36.621,-34.668,0.000,0
1644798670.652,-48.828,424.805,-38.574,-22.461,0.000,0
1644798670.656,-38.574,-67.871,-36.133,-25.391,0.000,0
1644798670.660,-38.574,228.027,-32.227,-41.992,0.000,0
1644798670.664,-41.992,888.184,-27.832,-51.758,0.000,0
1644798670.668,-46.875,825.684,-33.691,-38.574,0.000,0
1644798670.671,-61.035,319.336,-39.551,-37.109,0.000,0
1644798670.675,-47.852,395.020,-34.668,-59.082,0.000,0
1644798670.679,-13.672,872.559,-29.297,-60.547,0.000,0
1644798670.683,-15.137,788.574,-28.809,-40.039,0.000,0
1644798670.687,-47.363,559.570,-25.879,-21.484,0.000,0
1644798670.691,-62.500,458.984,-24.902,-4.883,0.000,0
1644798670.695,-57.617,350.098,-30.273,-28.809,0.000,0
1644798670.699,-41.992,26.367,-27.832,-38.574,0.000,0
1644798670.703,-31.250,-5.371,-23.438,-16.602,0.000,0
1644798670.707,-41.016,493.652,-30.273,-27.344,0.000,0
1644798670.710,-51.758,242.188,-36.133,-39.062,0.000,0
1644798670.714,-59.082,-133.301,-34.180,-50.781,0.000,0
1644798670.718,-49.805,146.484,-31.738,-40.039,0.000,0
1644798670.722,-40.039,720.703,-30.762,-29.297,0.000,0
1644798670.726,-39.551,647.461,-26.855,-38.086,0.000,0
1644798670.730,-48.340,175.293,-23.438,-38.086,0.000,0
1644798670.734,-49.316,-47.852,-25.879,-36.621,0.000,0
1644798670.738,-40.039,260.254,-23.926,-43.457,0.000,0
1644798670.742,-35.156,489.258,-25.391,-31.250,0.000,0
1644798670.746,-31.738,192.871,-26.367,-25.391,0.000,0
1644798670.750,-36.133,-171.387,-23.438,-35.645,0.000,0
1644798670.753,-54.688,-359.375,-26.367,-49.805,0.000,0
1644798670.757,-59.082,-137.207,-29.297,-53.223,0.000,0
1644798670.761,-39.062,-67.383,-28.320,-36.621,0.000,0
1644798670.765,-38.574,64.941,-28.809,-33.203,0.000,0
1644798670.769,-55.176,124.512,-32.227,-35.156,0.000,0
1644798670.773,-59.570,-296.387,-34.180,-32.227,0.000,0
1644798670.777,-55.664,-272.949,-35.645,-43.457,0.000,0
1644798670.781,-46.875,346.680,-30.273,-42.969,0.000,0
1644798670.785,-41.016,558.594,-31.738,-25.391,0.000,0
1644798670.789,-45.898,92.773,-38.086,-23.926,0.000,0
1644798670.793,-43.945,-617.188,-32.715,-36.621,0.000,0
1644798670.796,-34.180,-435.059,-32.227,-32.227,0.000,0
1644798670.800,-37.598,368.652,-32.227,-27.832,0.000,0
1644798670.804,-34.180,34.668,-27.344,-24.902,0.000,0
1644798670.808,-33.691,-560.547,-26.855,-22.461,0.000,0
1644798670.812,-39.551,-225.586,-27.832,-45.410,0.000,0
1644798670.816,-34.668,-128.906,-26.855,-39.062,0.000,0
1644798670.820,-24.414,25.879,-25.879,-31.250,0.000,0
1644798670.824,-28.320,129.883,-23.438,-48.340,0.000,0
1644798670.828,-49.316,64.453,-23.926,-39.062,0.000,0
1644798670.832,-58.105,-167.480,-33.203,-27.832,0.000,0
1644798670.835,-51.758,-431.641,-36.133,-47.363,0.000,0
1644798670.839,-26.367,-256.348,-31.250,-46.875,0.000,0
1644798670.843,-22.949,-15.137,-32.715,-32.227,0.000,0
1644798670.847,-41.504,-67.871,-35.645,-24.902,0.000,0
1644798670.851,-48.340,-677.246,-37.109,-19.043,0.000,0
1644798670.855,-53.223,-600.098,-34.668,-41.504,0.000,0
1644798670.859,-35.645,191.406,-32.227,-39.551,0.000,0
1644798670.863,-18.555,321.289,-33.691,-21.973,0.000,0
1644798670.867,-29.785,87.402,-45.410,-33.203,0.000,0
1644798670.871,-51.270,-94.238,-45.410,-50.781,0.000,0
1644798670.875,-51.270,-183.105,-35.156,-41.016,0.000,0
1644798670.878,-26.855,-148.926,-28.809,-27.344,0.000,0
1644798670.882,-12.207,-46.387,-32.715,-35.156,0.000,0
1644798670.886,-19.531,-3.906,-39.551,-31.250,0.000,0
1644798670.890,-41.504,-387.695,-39.062,-34.180,0.000,0
1644798670.894,-50.781,-864.746,-41.992,-46.387,0.000,0
1644798670.898,-42.969,-793.945,-43.945,-42.480,0.000,0
1644798670.902,-37.109,66.895,-37.109,-28.320,0.000,0
1644798670.906,-39.062,418.945,-33.691,-18.555,0.000,0
1644798670.910,-43.457,-123.047,-30.273,-26.855,0.000,0
1644798670.914,-54.688,-395.996,-30.762,-44.434,0.000,0
1644798670.918,-63.477,-18.066,-34.180,-60.059,0.000,0
1644798670.921,-49.805,219.238,-34.180,-48.828,0.000,0
1644798670.925,-49.805,156.738,-34.668,-33.203,0.000,0
1644798670.929,-62.988,-102.051,-35.156,-30.273,0.000,0
1644798670.933,-63.965,-624.512,-39.551,-44.434,0.000,0
1644798670.937,-56.641,-606.445,-40.527,-55.664,0.000,0
1644798670.941,-33.203,-637.695,-36.133,-25.879,0.000,0
1644798670.945,-32.227,-370.117,-31.250,-18.066,0.000,0
1644798670.949,-59.570,127.930,-34.180,-40.039,0.000,0
1644798670.953,-63.965,-362.305,-39.551,-41.016,0.000,0
1644798670.957,-34.180,-487.793,-34.668,-50.293,0.000,0
1644798670.960,-28.320,139.648,-29.297,-44.434,0.000,0
1644798670.964,-36.133,445.312,-31.738,-20.508,0.000,0
1644798670.968,-36.133,-30.762,-34.668,-20.020,0.000,0
1644798670.972,-58.105,-512.207,-33.691,-40.039,0.000,0
1644798670.976,-59.570,-335.938,-30.762,-51.270,0.000,0
1644798670.980,-35.645,-89.355,-31.738,-41.992,0.000,0
1644798670.984,-23.926,-355.469,-29.297,-29.297,0.000,0
1644798670.988,-32.715,-681.152,-33.203,-24.414,0.000,0
1644798670.992,-46.875,-418.945,-39.062,-31.738,0.000,0
1644798670.996,-47.852,-263.184,-37.109,-39.551,0.000,0
1644798670.999,-34.180,-228.516,-31.738,-31.738,0.000,0
1644798671.003,-23.438,7.812,-32.227,-30.762,0.000,0
1644798671.007,-37.598,249.512,-36.133,-36.133,0.000,0
1644798671.011,-43.457,-167.969,-33.203,-34.668,0.000,0
1644798671.015,-40.039,-527.832,-33.203,-45.410,0.000,0
1644798671.019,-38.574,-81.055,-35.156,-51.758,0.000,0
1644798671.023,-35.645,338.379,-35.645,-47.852,0.000,0
1644798671.027,-40.527,-1.953,-33.203,-32.715,0.000,0
1644798671.031,-57.129,-762.207,-28.809,-19.043,0.000,0
1644798671.035,-56.641,-855.957,-24.414,-26.855,0.000,0
1644798671.039,-32.715,-82.031,-17.578,-34.668,0.000,0
1644798671.042,-15.625,190.918,-23.438,-23.926,0.000,0
1644798671.046,-28.809,11.230,-29.785,-20.508,0.000,0
1644798671.050,-47.363,-125.000,-28.809,-28.320,0.000,0
1644798671.054,-46.387,-232.910,-30.273,-31.738,0.000,0
1644798671.058,-35.156,-255.371,-27.344,-27.832,0.000,0
1644798671.062,-21.973,-61.035,-23.438,-18.555,0.000,0
1644798671.066,-28.809,285.645,-30.273,-14.648,0.000,0
1644798671.070,-47.363,68.848,-37.109,-20.508,0.000,0
1644798671.074,-48.340,-672.852,-36.133,-25.391,0.000,0
1644798671.078,-25.879,-821.289,-36.621,-29.785,0.000,0
1644798671.082,-17.578,21.973,-38.574,-21.973,0.000,0
1644798671.085,-21.973,371.582,-40.039,-16.602,0.000,0
1644798671.089,-36.133,-246.582,-38.574,-28.320,0.000,0
1644798671.093,-60.059,-628.418,-36.621,-47.852,0.000,0
1644798671.097,-49.805,-207.031,-31.250,-50.293,0.000,0
1644798671.101,-28.320,211.914,-24.414,-28.320,0.000,0
1644798671.105,-27.344,132.812,-20.996,-18.066,0.000,0
1644798671.109,-40.039,-112.305,-29.297,-27.344,0.000,0
1644798671.113,-45.410,-316.406,-30.762,-34.668,0.000,0
1644798671.117,-30.762,-376.465,-27.832,-31.250,0.000,0
1644798671.121,-18.066,-276.367,-27.344,-21.973,0.000,0
1644798671.125,-20.996,-180.664,-25.391,-20.020,0.000,0
1644798671.128,-29.297,-314.941,-28.809,-15.137,0.000,0
1644798671.132,-41.992,-700.684,-29.297,-16.602,0.000,0
1644798671.136,-29.297,-906.250,-28.320,-28.320,0.000,0
1644798671.140,-3.418,-272.949,-24.414,-23.438,0.000,0
1644798671.144,-20.020,365.234,-25.391,-17.090,0.000,0
1644798671.148,-36.133,-33.691,-31.250,-12.695,0.000,0
1644798671.152,-38.574,-589.844,-25.879,-24.902,0.000,0
1644798671.156,-41.016,-394.531,-23.438,-40.527,0.000,0
1644798671.160,-27.344,101.074,-27.832,-37.109,0.000,0
1644798671.164,-24.414,67.871,-31.250,-27.832,0.000,0
1644798671.167,-29.297,-389.160,-35.645,-24.414,0.000,1
1644798671.171,-38.086,-584.473,-29.785,-32.715,0.000,0
1644798671.175,-42.480,-400.879,-26.367,-32.715,0.000,0
1644798671.179,-24.902,-607.422,-29.785,-24.902,0.000,0
1644798671.183,-11.719,-597.656,-26.855,-17.578,0.000,0
1644798671.187,-20.996,114.258,-28.320,-16.113,0.000,0
1644798671.191,-37.109,-141.602,-34.668,-16.602,0.000,0
1644798671.195,-41.992,-604.492,-35.156,-25.391,0.000,0
1644798671.199,-29.297,-182.617,-33.691,-22.949,0.000,0
1644798671.203,-23.926,355.469,-30.273,-17.578,0.000,0
1644798671.207,-19.531,291.504,-26.855,-16.113,0.000,0
1644798671.210,-20.996,-275.391,-30.273,-26.855,0.000,0
1644798671.214,-31.738,-665.527,-28.809,-40.039,0.000,0
1644798671.218,-21.973,-429.688,-24.902,-30.762,0.000,0
1644798671.222,-16.113,-124.023,-28.809,-20.508,0.000,0
1644798671.226,-18.555,-519.531,-32.227,-0.977,0.000,0
1644798671.230,-34.180,-599.609,-29.785,-8.301,0.000,0
1644798671.234,-43.457,-403.809,-27.832,-28.809,0.000,0
1644798671.238,-21.484,-492.676,-28.320,-16.113,0.000,0
1644798671.242,-9.766,-73.242,-30.273,-11.719,0.000,0
1644798671.246,-14.160,336.426,-29.297,-19.043,0.000,0
1644798671.250,-23.926,71.777,-26.855,-17.090,0.000,0
1644798671.253,-31.738,-561.035,-30.273,-20.508,0.000,0
1644798671.257,-23.438,-435.547,-29.297,-27.344,0.000,0
1644798671.261,-13.184,15.625,-28.320,-24.902,0.000,0
1644798671.265,-27.832,3.418,-29.785,-28.320,0.000,0
1644798671.269,-34.180,-515.137,-29.297,-19.531,0.000,0
1644798671.273,-24.902,-885.254,-31.250,-14.648,0.000,0
1644798671.277,-29.297,-259.277,-32.227,-21.973,0.000,0
1644798671.281,-27.832,183.105,-27.832,-6.348,0.000,0
1644798671.285,-26.855,137.207,-29.297,-20.020,0.000,0
1644798671.289,-37.109,-75.684,-30.762,-35.645,0.000,0
1644798671.292,-44.922,-353.516,-29.785,-41.016,0.000,0
1644798671.296,-38.086,-480.469,-33.203,-52.734,0.000,0
1644798671.300,-27.832,-152.832,-34.180,-45.898,0.000,0
1644798671.304,-26.367,244.141,-31.250,-26.367,0.000,0
1644798671.308,-28.809,-115.723,-28.809,-16.602,0.000,0
1644798671.312,-30.273,-706.543,-30.762,-13.672,0.000,0
1644798671.316,-22.949,-909.668,-34.180,-9.277,0.000,0
1644798671.320,-15.625,-327.637,-32.715,-16.113,0.000,0
1644798671.324,-19.043,379.883,-32.715,-29.785,0.000,0
1644798671.328,-32.715,50.781,-37.598,-28.809,0.000,0
1644798671.331,-39.062,-508.789,-39.551,-30.273,0.000,0
1644798671.335,-36.621,-335.938,-40.527,-39.551,0.000,0
1644798671.339,-26.367,158.691,-44.434,-36.133,0.000,0
1644798671.343,-10.254,182.617,-47.363,-18.555,0.000,0
1644798671.347,-21.484,-84.961,-43.457,-9.766,0.000,0
1644798671.351,-33.691,-380.859,-42.969,-16.602,0.000,0
1644798671.355,-26.367,-551.758,-40.527,-31.250,0.000,0
1644798671.359,-13.184,-669.434,-34.180,-21.484,0.000,0
1644798671.363,-10.254,-618.652,-33.203,-1.953,0.000,0
1644798671.367,-28.320,22.949,-26.855,-10.742,0.000,0
1644798671.371,-45.898,-98.145,-28.809,-26.855,0.000,0
1644798671.374,-49.316,-512.695,-34.180,-16.602,0.000,0
1644798671.378,-34.180,-141.602,-33.203,-15.137,0.000,0
1644798671.382,-18.555,375.977,-32.715,-29.785,0.000,0
1644798671.386,-20.996,266.602,-32.715,-24.902,0.000,0
1644798671.390,-39.551,-312.012,-38.086,-32.227,0.000,0
1644798671.394,-39.551,-455.078,-36.621,-39.062,0.000,0
1644798671.398,-32.227,-59.082,-28.809,-37.109,0.000,0
1644798671.402,-20.996,75.195,-25.391,-30.273,0.000,0
1644798671.406,-18.066,-489.746,-32.715,-16.602,0.000,0
1644798671.410,-44.922,-932.617,-38.574,-13.672,0.000,0
1644798671.414,-52.734,-648.438,-33.203,-28.809,0.000,0
1644798671.417,-41.016,-294.922,-29.785,-34.668,0.000,0
1644798671.421,-26.367,17.090,-27.832,-19.043,0.000,0
1644798671.425,-29.785,276.855,-27.832,-16.602,0.000,0
1644798671.429,-49.805,68.359,-38.086,-34.180,0.000,0
1644798671.433,-50.293,-478.516,-38.574,-40.527,0.000,0
1644798671.437,-32.227,-462.402,-32.227,-36.133,0.000,0
1644798671.441,-17.090,142.090,-30.273,-39.551,0.000,0
1644798671.445,-18.555,324.707,-26.367,-33.203,0.000,0
1644798671.449,-36.133,-385.742,-31.250,-22.461,0.000,0
1644798671.453,-44.434,-978.516,-31.738,-29.297,0.000,0
1644798671.456,-34.668,-390.137,-21.484,-34.180,0.000,0
