timestamps,TP9,AF7,AF8,TP10,Right AUX
1644798760.589,-48.828,-43.457,-32.227,-36.621,0.000,0
1644798760.593,-35.645,310.059,-33.691,-29.297,0.000,0
1644798760.597,-29.785,332.520,-33.691,-16.113,0.000,0
1644798760.601,-37.598,254.395,-35.156,-31.738,0.000,0
1644798760.605,-46.387,-157.227,-36.133,-26.367,0.000,0
1644798760.609,-49.805,-391.113,-33.203,-33.203,0.000,0
1644798760.612,-29.785,-490.723,-28.320,-27.344,0.000,0
1644798760.616,-19.043,-371.094,-29.297,-21.973,0.000,0
1644798760.620,-32.227,382.324,-32.227,-35.156,0.000,0
1644798760.624,-25.391,121.094,-24.414,2.441,0.000,0
1644798760.628,-25.879,-294.922,-31.250,-10.254,0.000,0
1644798760.632,-30.273,104.004,-41.992,-49.805,0.000,0
1644798760.636,-18.555,511.230,-37.598,-32.227,0.000,0
1644798760.640,-14.160,357.422,-33.691,-5.859,0.000,0
1644798760.644,-35.156,-86.426,-38.086,-4.883,0.000,0
1644798760.648,-50.781,-208.984,-45.410,-39.062,0.000,0
1644798760.651,-33.203,-77.148,-46.875,-56.152,0.000,0
1644798760.655,-12.695,34.180,-51.758,-40.039,0.000,0
1644798760.659,-13.184,-195.312,-50.781,-29.297,0.000,0
1644798760.663,-34.180,-135.742,-43.945,-43.945,0.000,0
1644798760.667,-39.062,-168.457,-46.387,-59.082,0.000,0
1644798760.671,-26.367,-289.062,-47.852,-55.664,0.000,0
1644798760.675,-16.602,203.613,-44.434,-49.805,0.000,0
1644798760.679,-18.555,569.336,-42.480,-40.527,0.000,0
1644798760.683,-37.598,322.266,-45.410,-30.273,0.000,0
1644798760.687,-43.945,-249.512,-45.410,-34.668,0.000,0
1644798760.691,-32.227,-140.625,-48.828,-51.270,0.000,0
1644798760.694,-17.090,369.629,-45.410,-44.922,0.000,0
1644798760.698,-10.742,316.895,-38.574,-32.227,0.000,0
1644798760.702,-7.812,-437.500,-41.016,-17.090,0.000,0
1644798760.706,-38.574,-872.559,-44.922,-27.832,0.000,0
1644798760.710,-53.223,-126.465,-43.945,-47.363,0.000,0
1644798760.714,-18.066,359.375,-41.992,-43.457,0.000,0
1644798760.718,-13.184,332.520,-41.016,-16.113,0.000,0
1644798760.722,-31.250,288.574,-42.480,-3.418,0.000,0
1644798760.726,-43.945,-77.637,-44.922,-35.156,0.000,0
1644798760.730,-33.203,-333.984,-41.016,-58.105,0.000,0
1644798760.733,-15.137,10.254,-34.668,-44.922,0.000,0
1644798760.737,-8.301,462.402,-31.738,-8.789,0.000,0
1644798760.741,-16.602,427.734,-34.668,-6.348,0.000,0
1644798760.745,-35.156,-258.789,-38.574,-17.090,0.000,0
1644798760.749,-34.668,-661.621,-36.621,-18.066,0.000,0
1644798760.753,-15.625,15.137,-29.785,-9.766,0.000,0
1644798760.757,-14.648,612.793,-33.203,-6.836,0.000,0
1644798760.761,-22.949,254.883,-43.457,-17.090,0.000,0
1644798760.765,-27.832,-303.711,-42.480,-29.297,0.000,0
1644798760.768,-30.762,-200.195,-35.645,-54.199,0.000,0
1644798760.772,-14.160,229.980,-32.715,-64.453,0.000,0
1644798760.776,1.465,268.066,-32.715,-42.969,0.000,0
1644798760.780,-5.859,179.199,-34.180,-28.320,0.000,0
1644798760.784,-21.484,-77.637,-38.086,-38.574,0.000,0
1644798760.788,-20.508,-284.668,-37.109,-42.969,0.000,0
1644798760.792,-15.625,-321.289,-32.715,-39.062,0.000,0
1644798760.796,-16.602,-210.938,-37.109,-33.691,0.000,0
1644798760.800,-21.973,122.070,-40.527,-14.160,0.000,1
1644798760.804,-36.621,38.574,-38.574,-6.348,0.000,0
1644798760.807,-41.016,-406.738,-37.109,-31.738,0.000,0
1644798760.811,-25.391,-166.992,-32.715,-38.574,0.000,0
1644798760.815,-11.719,538.086,-33.203,-22.461,0.000,0
1644798760.819,-19.043,426.758,-38.574,-18.066,0.000,0
1644798760.823,-32.227,-38.574,-37.598,-16.602,0.000,0
1644798760.827,-35.156,-163.574,-38.086,-31.250,0.000,0
1644798760.831,-30.762,135.742,-37.598,-41.504,0.000,0
1644798760.835,-18.555,328.613,-36.133,-25.391,0.000,0
1644798760.839,-10.742,34.668,-38.086,-17.090,0.000,0
1644798760.843,-26.855,-217.773,-36.133,-30.762,0.000,0
1644798760.847,-41.504,-237.305,-38.086,-41.992,0.000,0
1644798760.850,-37.109,-233.398,-41.504,-59.570,0.000,0
1644798760.854,-15.137,-228.516,-33.691,-40.527,0.000,0
1644798760.858,-10.742,290.527,-29.297,-16.602,0.000,0
1644798760.862,-28.320,349.609,-30.273,-18.066,0.000,0
1644798760.866,-39.062,-211.426,-31.738,-15.625,0.000,0
1644798760.870,-28.320,-250.488,-33.203,-41.016,0.000,0
1644798760.874,-10.742,327.148,-26.855,-30.273,0.000,0
1644798760.878,-8.301,510.254,-29.785,-6.836,0.000,0
1644798760.882,-18.066,57.617,-37.598,-19.043,0.000,0
1644798760.886,-34.180,-451.172,-38.086,-20.020,0.000,0
1644798760.890,-32.227,-413.574,-34.180,-30.762,0.000,0
1644798760.893,-14.648,58.105,-33.203,-41.992,0.000,0
1644798760.897,-17.578,-119.629,-37.109,-22.461,0.000,0
1644798760.901,-29.297,-450.195,-37.109,-9.766,0.000,0
1644798760.905,-43.457,-144.531,-35.645,-23.438,0.000,0
1644798760.909,-43.945,-64.453,-34.180,-36.133,0.000,0
1644798760.913,-25.879,92.773,-34.668,-35.645,0.000,0
1644798760.917,-19.531,434.082,-32.227,-29.785,0.000,0
1644798760.921,-33.691,467.285,-33.203,-28.809,0.000,0
1644798760.925,-44.434,-16.602,-32.227,-30.273,0.000,0
1644798760.929,-33.203,-341.309,-29.297,-30.273,0.000,0
1644798760.933,-22.461,-125.977,-30.762,-29.297,0.000,0
1644798760.936,-28.320,246.582,-26.367,-30.762,0.000,0
1644798760.940,-35.645,213.867,-28.809,-30.762,0.000,0
1644798760.944,-40.527,-528.320,-33.691,-25.879,0.000,0
1644798760.948,-45.410,-368.652,-29.785,-47.363,0.000,0
1644798760.952,-35.156,337.402,-30.762,-52.246,0.000,0
1644798760.956,-25.391,365.234,-36.133,-31.738,0.000,0
1644798760.960,-35.645,101.562,-37.598,-30.273,0.000,0
1644798760.964,-49.316,-0.488,-30.762,-30.762,0.000,0
1644798760.968,-48.828,-33.691,-26.855,-42.969,0.000,0
1644798760.972,-40.039,-6.348,-36.621,-44.922,0.000,0
1644798760.976,-30.762,241.211,-39.551,-29.297,0.000,0
1644798760.979,-30.762,224.121,-41.992,-30.273,0.000,0
1644798760.983,-45.410,-83.008,-45.898,-35.645,0.000,0
1644798760.987,-52.246,-707.520,-45.898,-40.527,0.000,0
1644798760.991,-41.992,-605.957,-39.551,-49.805,0.000,0
1644798760.995,-19.043,361.328,-30.762,-50.781,0.000,0
1644798760.999,-19.531,447.754,-28.320,-34.668,0.000,0
1644798761.003,-35.645,49.316,-30.273,-28.809,0.000,0
1644798761.007,-44.434,-125.977,-31.738,-41.504,0.000,0
1644798761.011,-37.109,109.863,-30.273,-52.734,0.000,0
1644798761.015,-9.277,310.059,-24.902,-33.203,0.000,0
1644798761.018,-10.742,138.672,-30.273,-27.832,0.000,0
1644798761.022,-34.668,12.207,-35.156,-35.645,0.000,0
1644798761.026,-46.387,-241.699,-33.691,-40.039,0.000,0
1644798761.030,-35.156,-372.559,-32.715,-54.688,0.000,0
1644798761.034,-11.230,-361.328,-28.320,-40.039,0.000,0
1644798761.038,-15.137,116.699,-24.902,-6.836,0.000,0
1644798761.042,-28.809,447.754,-26.367,-24.414,0.000,0
1644798761.046,-37.598,-128.906,-29.785,-47.852,0.000,0
1644798761.050,-36.133,-208.496,-31.738,-43.457,0.000,0
1644798761.054,-14.648,309.570,-33.691,-36.133,0.000,0
1644798761.058,-10.254,479.004,-40.527,-30.762,0.000,0
1644798761.061,-20.508,163.086,-42.480,-21.484,0.000,0
1644798761.065,-35.645,-135.742,-38.574,-33.203,0.000,0
1644798761.069,-34.668,-79.102,-35.156,-45.410,0.000,0
1644798761.073,-16.602,60.547,-35.156,-40.039,0.000,0
1644798761.077,-6.348,-245.605,-33.691,-11.230,0.000,0
1644798761.081,-18.066,-568.848,-31.250,-1.953,0.000,0
1644798761.085,-45.410,-253.906,-39.062,-36.133,0.000,0
1644798761.089,-42.969,-84.961,-41.016,-45.898,0.000,0
1644798761.093,-17.090,61.035,-39.551,-33.203,0.000,0
1644798761.096,-10.254,359.863,-42.969,-8.789,0.000,0
1644798761.100,-27.344,507.812,-45.898,-7.324,0.000,0
1644798761.104,-21.973,92.285,-46.387,-11.230,0.000,0
1644798761.108,-4.883,-272.949,-37.109,-18.066,0.000,0
1644798761.112,-12.207,97.168,-27.832,-41.504,0.000,0
1644798761.116,-16.113,438.477,-29.785,-34.180,0.000,0
1644798761.120,-20.508,177.734,-28.809,-23.926,0.000,0
1644798761.124,-43.945,-570.312,-29.785,-28.320,0.000,0
1644798761.128,-47.852,-485.840,-28.320,-44.922,0.000,0
1644798761.132,-35.156,191.406,-27.344,-54.688,0.000,0
1644798761.135,-28.320,192.383,-26.855,-25.391,0.000,0
1644798761.139,-32.227,108.887,-20.996,-8.789,0.000,0
1644798761.143,-49.316,155.273,-18.066,-23.438,0.000,0
1644798761.147,-58.594,-68.848,-20.996,-37.109,0.000,0
1644798761.151,-42.969,-151.367,-21.973,-35.645,0.000,0
1644798761.155,-19.531,144.531,-15.137,-20.508,0.000,0
1644798761.159,-24.414,439.941,-20.020,-10.742,0.000,0
1644798761.163,-40.039,222.656,-29.297,-33.691,0.000,0
1644798761.167,-36.621,-508.789,-28.320,-43.945,0.000,0
1644798761.171,-27.344,-640.625,-26.855,-44.434,0.000,0
1644798761.174,-23.438,16.602,-26.855,-33.691,0.000,0
1644798761.178,-22.461,377.930,-26.855,-15.625,0.000,0
1644798761.182,-33.203,-41.016,-31.738,-7.324,0.000,0
1644798761.186,-48.340,-395.508,-35.156,-24.902,0.000,0
1644798761.190,-43.457,-53.223,-35.645,-47.363,0.000,0
1644798761.194,-20.508,190.430,-34.180,-39.551,0.000,0
1644798761.198,-13.672,221.680,-30.762,-28.320,0.000,0
1644798761.202,-34.180,233.887,-33.203,-29.297,0.000,0
1644798761.206,-54.688,27.344,-37.109,-39.551,0.000,0
1644798761.210,-47.363,-166.016,-37.109,-44.922,0.000,0
1644798761.214,-23.438,-218.262,-33.203,-44.922,0.000,0
1644798761.217,-12.695,136.230,-27.344,-30.762,0.000,0
1644798761.221,-28.809,389.648,-32.715,-23.438,0.000,0
1644798761.225,-45.410,-167.969,-36.133,-21.973,0.000,0
1644798761.229,-38.086,-644.531,-34.180,-24.902,0.000,0
1644798761.233,-35.156,9.766,-34.180,-31.738,0.000,0
1644798761.237,-31.738,532.227,-28.809,-19.043,0.000,0
1644798761.241,-29.785,154.785,-31.250,-14.648,0.000,0
1644798761.245,-40.527,-258.301,-38.086,-19.531,0.000,0
1644798761.249,-48.340,-82.031,-34.180,-27.344,0.000,0
1644798761.253,-42.969,132.812,-29.297,-37.598,0.000,0
1644798761.257,-31.250,123.047,-29.785,-35.156,0.000,0
1644798761.260,-34.180,39.062,-34.180,-27.344,0.000,0
1644798761.264,-44.434,-287.598,-35.156,-28.809,0.000,0
1644798761.268,-43.945,-422.852,-32.715,-20.508,0.000,0
1644798761.272,-26.367,-552.734,-30.273,-5.371,0.000,0
1644798761.276,-24.414,-274.902,-34.668,-31.738,0.000,0
1644798761.280,-37.598,473.633,-37.598,-40.039,0.000,0
1644798761.284,-44.434,169.434,-43.945,-27.832,0.000,0
1644798761.288,-50.293,-316.406,-46.387,-31.250,0.000,0
1644798761.292,-41.992,-8.301,-40.039,-42.969,0.000,0
1644798761.296,-25.391,484.863,-39.062,-43.457,0.000,0
1644798761.300,-21.973,360.352,-42.480,-30.762,0.000,0
1644798761.303,-31.250,-105.957,-42.480,-14.160,0.000,0
1644798761.307,-34.668,-359.375,-38.086,-22.949,0.000,0
1644798761.311,-18.066,-245.117,-35.645,-41.016,0.000,0
1644798761.315,-8.301,-19.043,-35.645,-32.715,0.000,0
1644798761.319,-16.113,-255.859,-34.668,-26.367,0.000,0
1644798761.323,-37.109,-118.164,-29.785,-27.344,0.000,0
1644798761.327,-48.828,32.227,-30.762,-26.855,0.000,0
1644798761.331,-35.156,-135.254,-29.785,-34.668,0.000,0
1644798761.335,-13.672,125.488,-25.391,-33.203,0.000,0
1644798761.339,-10.742,490.234,-24.902,-28.320,0.000,0
1644798761.343,-34.668,325.195,-31.738,-20.508,0.000,0
1644798761.346,-52.734,-250.488,-39.062,-26.855,0.000,0
1644798761.350,-40.527,-216.309,-36.133,-47.363,0.000,0
1644798761.354,-30.762,166.016,-32.227,-44.922,0.000,0
1644798761.358,-32.227,213.379,-33.691,-35.156,0.000,0
1644798761.362,-33.691,-405.273,-39.062,-22.461,0.000,0
1644798761.366,-42.480,-780.762,-38.574,-23.438,0.000,0
1644798761.370,-35.156,-157.227,-38.086,-39.062,0.000,0
1644798761.374,-16.113,69.336,-38.574,-40.039,0.000,0
1644798761.378,-18.066,192.383,-34.668,-31.738,0.000,0
1644798761.382,-31.250,311.035,-36.133,-23.926,0.000,0
1644798761.386,-36.621,78.125,-37.598,-24.414,0.000,0
1644798761.389,-27.344,-178.711,-35.156,-26.367,0.000,0
1644798761.393,-11.230,34.180,-30.762,-34.180,0.000,0
1644798761.397,-2.441,414.062,-30.273,-33.203,0.000,0
1644798761.401,-11.719,191.406,-33.203,-13.184,0.000,0
1644798761.405,-31.250,-386.230,-36.133,-7.324,0.000,0
1644798761.409,-36.621,-826.172,-40.527,-21.484,0.000,0
1644798761.413,-19.531,-177.246,-37.598,-30.273,0.000,0
1644798761.417,-13.184,603.516,-35.156,-23.438,0.000,0
1644798761.420,-26.855,284.180,-36.621,-11.719,0.000,0
1644798761.424,-44.922,-127.930,-39.062,-9.277,0.000,0
1644798761.428,-42.480,-153.320,-37.598,-20.020,0.000,0
1644798761.432,-15.137,-38.086,-31.738,-16.602,0.000,0
1644798761.436,1.465,105.957,-28.809,-24.414,0.000,0
1644798761.440,-22.461,277.344,-31.738,-41.016,0.000,0
1644798761.444,-46.387,100.586,-34.668,-50.293,0.000,0
1644798761.448,-46.875,-293.457,-33.203,-56.152,0.000,0
1644798761.452,-36.621,-556.152,-33.691,-42.480,0.000,0
1644798761.456,-30.762,-429.199,-31.738,-30.762,0.000,0
1644798761.460,-35.156,322.754,-29.297,-37.109,0.000,0
1644798761.463,-42.480,205.566,-31.250,-28.809,0.000,0
1644798761.467,-51.270,-282.227,-32.715,-30.762,0.000,0
1644798761.471,-41.016,-14.648,-34.180,-37.109,0.000,0
1644798761.475,-25.879,506.836,-35.156,-25.391,0.000,0
1644798761.479,-30.273,436.523,-36.133,-18.555,0.000,0
1644798761.483,-43.457,-12.207,-35.156,-18.066,0.000,0
1644798761.487,-45.410,-219.727,-35.156,-22.461,0.000,0
1644798761.491,-41.504,-144.531,-34.180,-43.945,0.000,0
1644798761.495,-23.926,17.090,-34.180,-44.922,0.000,0
1644798761.499,-12.695,-242.188,-33.691,-34.668,0.000,0
1644798761.502,-27.344,-130.371,-32.227,-43.945,0.000,0
1644798761.506,-41.992,2.441,-31.738,-52.734,0.000,0
1644798761.510,-32.715,-157.227,-30.762,-42.969,0.000,0
1644798761.514,-13.184,142.578,-25.391,-35.645,0.000,0
1644798761.518,-5.371,519.531,-22.461,-30.762,0.000,0
1644798761.522,-13.184,383.301,-25.391,-9.766,0.000,0
1644798761.526,-22.461,-222.168,-29.785,-19.531,0.000,0
1644798761.530,-22.949,-288.086,-35.156,-40.527,0.000,0
1644798761.534,-9.277,286.133,-31.250,-33.691,0.000,0
1644798761.538,2.930,499.512,-25.879,-17.578,0.000,0
1644798761.541,1.953,-132.812,-29.297,-3.906,0.000,0
1644798761.545,-11.719,-689.453,-34.668,-13.672,0.000,0
1644798761.549,-16.602,-384.766,-32.715,-28.809,0.000,0
1644798761.553,0.977,-50.293,-26.367,-23.438,0.000,0
1644798761.557,1.953,-20.996,-24.902,0.488,0.000,0
1644798761.561,-16.113,77.637,-24.414,-6.836,0.000,0
1644798761.565,-30.762,106.934,-28.320,-21.484,0.000,0
1644798761.569,-28.809,-85.938,-28.809,-24.902,0.000,0
1644798761.573,-16.113,41.992,-26.855,-21.484,0.000,0
1644798761.577,-19.043,407.715,-31.250,-14.160,0.000,0
1644798761.581,-21.484,485.840,-28.809,-12.695,0.000,0
1644798761.585,-22.949,-31.738,-29.785,-18.066,0.000,0
1644798761.588,-30.762,-569.824,-42.480,-21.973,0.000,0
1644798761.592,-29.297,-178.711,-45.410,-43.457,0.000,0
1644798761.596,-22.461,537.109,-40.039,-48.828,0.000,0
1644798761.600,-23.438,300.781,-40.039,-26.855,0.000,0
1644798761.604,-40.527,-533.691,-43.457,-39.551,0.000,0
1644798761.608,-52.734,-490.234,-42.480,-67.871,0.000,0
1644798761.612,-34.668,47.852,-34.668,-57.617,0.000,0
1644798761.616,-20.508,251.465,-35.156,-39.551,0.000,0
1644798761.620,-34.180,280.762,-37.598,-31.250,0.000,0
1644798761.624,-47.363,180.176,-34.180,-29.297,0.000,0
1644798761.628,-52.246,-62.988,-38.086,-44.922,0.000,0
1644798761.631,-39.551,-130.859,-41.504,-74.219,0.000,0
1644798761.635,-24.902,-10.254,-42.480,-70.801,0.000,0
1644798761.639,-34.668,98.145,-43.945,-46.875,0.000,0
1644798761.643,-63.965,-66.406,-37.109,-49.316,0.000,0
1644798761.647,-82.031,-662.598,-32.715,-63.477,0.000,0
1644798761.651,-78.613,-564.453,-32.227,-60.547,0.000,0
1644798761.655,-81.543,432.129,-35.156,-80.566,0.000,0
1644798761.659,-91.309,556.152,-27.344,-96.680,0.000,0
1644798761.663,-104.492,58.105,-23.926,-88.379,0.000,0
1644798761.667,-113.770,-320.312,-33.203,-107.910,0.000,0
1644798761.671,-117.676,-14.160,-37.109,-128.418,0.000,0
1644798761.674,-108.887,358.398,-30.762,-116.211,0.000,0
1644798761.678,-110.840,354.004,-23.438,-102.539,0.000,1
1644798761.682,-119.629,68.359,-27.344,-102.051,0.000,0
1644798761.686,-125.000,-181.641,-34.668,-110.352,0.000,0
1644798761.690,-120.117,-147.461,-28.320,-116.699,0.000,0
1644798761.694,-93.750,-297.852,-22.461,-104.004,0.000,0
1644798761.698,-85.449,178.223,-22.949,-76.172,0.000,0
1644798761.702,-95.703,463.379,-28.320,-77.148,0.000,0
1644798761.705,-87.402,-105.469,-33.203,-81.055,0.000,0
1644798761.710,-72.266,-179.199,-30.273,-72.754,0.000,0
1644798761.714,-58.105,347.656,-24.414,-84.961,0.000,0
1644798761.717,-36.621,574.219,-23.438,-69.336,0.000,0
1644798761.721,-27.344,224.609,-28.320,-32.227,0.000,0
1644798761.725,-31.250,-317.871,-31.738,-35.156,0.000,0
1644798761.729,-23.438,-387.695,-27.832,-42.969,0.000,0
1644798761.733,-12.695,-1.465,-23.438,-27.832,0.000,0
1644798761.737,-4.883,-170.898,-20.996,-5.859,0.000,0
1644798761.741,-8.789,-308.105,-22.949,5.859,0.000,0
1644798761.745,-26.367,132.324,-26.367,6.348,0.000,0
1644798761.748,-20.996,8.789,-22.461,-13.672,0.000,0
1644798761.752,-4.883,66.406,-27.832,-22.949,0.000,0
1644798761.756,0.000,472.656,-26.855,-0.977,0.000,0
1644798761.760,-3.906,560.059,-22.949,16.602,0.000,0
1644798761.764,-11.719,86.426,-29.785,14.648,0.000,0
1644798761.768,-7.324,-244.629,-31.738,-7.812,0.000,0
1644798761.772,1.953,87.402,-28.809,-14.648,0.000,0
1644798761.776,10.742,264.648,-25.391,-1.953,0.000,0
1644798761.780,9.766,88.379,-24.902,13.184,0.000,0
1644798761.784,-4.395,-597.656,-29.297,25.391,0.000,0
1644798761.788,-17.578,-568.359,-32.227,0.000,0.000,0
1644798761.791,-9.766,217.773,-31.738,-14.160,0.000,0
1644798761.795,6.348,338.379,-30.273,1.465,0.000,0
1644798761.799,1.465,249.023,-30.273,4.883,0.000,0
1644798761.803,-14.160,213.867,-30.762,-2.930,0.000,0
1644798761.807,-20.020,-1.465,-32.715,-18.066,0.000,0
1644798761.811,-12.207,-110.840,-33.203,-22.461,0.000,0
1644798761.815,5.371,215.820,-32.227,-15.625,0.000,0
1644798761.819,8.301,478.027,-35.156,-8.301,0.000,0
1644798761.823,-11.230,83.008,-40.527,-7.812,0.000,0
1644798761.827,-17.578,-669.922,-44.434,0.000,0.000,0
1644798761.831,-13.184,-789.062,-44.434,-5.371,0.000,0
1644798761.834,-8.789,148.926,-37.598,-15.137,0.000,0
1644798761.838,0.000,501.953,-32.227,-9.277,0.000,0
1644798761.842,-10.742,62.012,-35.645,-8.789,0.000,0
1644798761.846,-30.273,-148.438,-36.133,-8.789,0.000,0
1644798761.850,-23.438,66.895,-39.551,-13.184,0.000,0
1644798761.854,-2.441,283.691,-41.016,-5.859,0.000,0
1644798761.858,6.348,294.922,-41.504,-1.465,0.000,0
1644798761.862,-13.672,298.340,-41.992,-6.836,0.000,0
1644798761.866,-29.785,33.691,-44.922,-8.301,0.000,0
1644798761.870,-21.973,-312.012,-46.387,-16.602,0.000,0
1644798761.873,-6.348,-470.215,-38.086,-19.531,0.000,0
1644798761.877,-7.812,14.648,-32.227,-7.324,0.000,0
1644798761.881,-16.602,452.148,-29.297,5.859,0.000,0
1644798761.885,-22.949,-88.379,-37.598,0.977,0.000,0
1644798761.889,-11.230,-293.457,-39.062,-22.949,0.000,0
1644798761.893,2.441,289.062,-28.320,-17.090,0.000,0
1644798761.897,1.465,508.301,-29.785,10.254,0.000,0
1644798761.901,-5.859,144.043,-33.691,-5.859,0.000,0
1644798761.905,-22.949,-171.875,-36.621,-19.043,0.000,0
1644798761.909,-29.297,-125.977,-37.109,-32.715,0.000,0
1644798761.913,-19.531,151.367,-34.668,-38.086,0.000,0
1644798761.916,-6.348,-39.062,-36.133,-12.207,0.000,0
1644798761.920,-7.324,-261.230,-39.551,-7.324,0.000,0
1644798761.924,-28.320,-220.703,-41.016,-11.230,0.000,0
1644798761.928,-40.527,-228.027,-38.086,-21.484,0.000,0
1644798761.932,-19.043,-227.051,-37.598,-29.297,0.000,0
1644798761.936,-5.859,113.770,-34.180,-27.832,0.000,0
1644798761.940,-21.484,517.090,-30.762,-23.438,0.000,0
1644798761.944,-32.227,122.070,-33.691,-20.508,0.000,0
1644798761.948,-29.785,-331.543,-39.551,-36.133,0.000,0
1644798761.952,-21.484,-32.715,-41.016,-46.387,0.000,0
1644798761.956,-7.812,372.070,-35.156,-24.902,0.000,0
1644798761.959,-9.277,195.312,-31.738,-12.695,0.000,0
1644798761.963,-21.973,-285.156,-34.180,-11.719,0.000,0
1644798761.967,-20.508,-420.898,-37.598,-17.578,0.000,0
1644798761.971,-17.578,62.500,-34.180,-33.691,0.000,0
1644798761.975,-13.184,194.336,-30.762,-20.508,0.000,0
1644798761.979,-12.695,-251.465,-35.156,-6.836,0.000,0
1644798761.983,-31.250,-94.238,-38.086,-20.996,0.000,0
1644798761.987,-37.598,12.695,-40.527,-37.598,0.000,0
1644798761.991,-20.508,-152.344,-38.086,-37.598,0.000,0
1644798761.995,-4.883,83.008,-32.227,-32.227,0.000,0
1644798761.999,-5.859,434.570,-31.738,-12.695,0.000,0
1644798762.002,-21.484,297.852,-30.273,-5.371,0.000,0
1644798762.006,-33.691,-290.039,-32.715,-29.297,0.000,0
1644798762.010,-23.926,-436.523,-38.574,-36.621,0.000,0
1644798762.014,-9.277,-103.516,-36.133,-32.715,0.000,0
1644798762.018,-5.371,175.293,-31.738,-24.902,0.000,0
1644798762.022,-18.066,-377.441,-31.738,-7.324,0.000,0
1644798762.026,-42.969,-791.504,-29.297,-9.277,0.000,0
1644798762.030,-42.480,-151.855,-29.785,-29.297,0.000,0
1644798762.034,-28.809,31.738,-34.668,-31.250,0.000,0
1644798762.038,-30.762,161.621,-35.156,-23.926,0.000,0
1644798762.042,-37.598,314.453,-35.156,-11.230,0.000,0
1644798762.045,-45.410,92.285,-39.062,-8.301,0.000,0
1644798762.049,-42.480,-149.414,-36.621,-22.949,0.000,0
1644798762.053,-15.137,0.000,-26.367,-21.484,0.000,0
1644798762.057,-5.859,171.875,-28.809,-3.418,0.000,0
1644798762.061,-29.297,136.719,-36.133,-19.531,0.000,0
1644798762.065,-47.852,-145.508,-35.645,-42.969,0.000,0
1644798762.069,-40.527,-691.406,-37.109,-52.246,0.000,0
1644798762.073,-25.879,-142.090,-34.668,-34.180,0.000,0
1644798762.077,-27.344,360.352,-40.039,-10.742,0.000,0
1644798762.080,-29.785,68.359,-45.898,-16.602,0.000,0
1644798762.085,-40.527,-83.984,-41.992,-23.438,0.000,0
1644798762.089,-51.270,-27.344,-40.039,-34.180,0.000,0
1644798762.093,-29.297,178.223,-36.133,-32.227,0.000,0
1644798762.097,-8.789,243.652,-34.180,-20.996,0.000,0
1644798762.101,-11.719,243.164,-32.715,-4.883,0.000,0
1644798762.104,-30.762,-85.449,-32.227,-3.418,0.000,0
