timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1641445189.338,-25.879,-9.766,-9.277,-28.320,0.000,0
1641445189.342,-47.852,-5.859,3.418,-46.875,0.000,0
1641445189.346,-32.227,-0.488,-0.488,-25.879,0.000,0
1641445189.350,-9.277,-8.789,-11.719,-0.488,0.000,0
1641445189.354,-17.578,-9.277,-11.230,-17.090,0.000,0
1641445189.358,-39.551,-1.953,0.000,-38.086,0.000,0
1641445189.362,-44.434,-8.789,2.441,-29.785,0.000,0
1641445189.366,-24.902,-6.836,1.465,-20.996,0.000,0
1641445189.370,-15.137,-1.953,0.488,-26.855,0.000,0
1641445189.374,-20.996,-1.465,-0.488,-31.738,0.000,0
1641445189.378,-32.715,-6.348,-3.418,-29.297,0.000,0
1641445189.382,-28.809,-16.602,-13.672,-23.926,0.000,0
1641445189.385,-17.090,-23.438,-13.184,-24.414,0.000,0
1641445189.389,-35.645,-19.531,-1.953,-41.016,0.000,0
1641445189.393,-39.062,-13.672,1.465,-40.039,0.000,0
1641445189.397,-21.484,-11.230,4.395,-22.461,0.000,0
1641445189.401,-10.254,0.000,12.695,-8.301,0.000,0
1641445189.405,-17.578,3.418,10.254,-17.578,0.000,0
1641445189.409,-35.156,-11.719,2.930,-34.180,0.000,0
1641445189.413,-34.668,-11.230,0.977,-24.414,0.000,0
1641445189.417,-10.742,-5.859,3.418,-15.625,0.000,0
1641445189.421,-7.324,-12.695,0.977,-17.090,0.000,0
1641445189.424,-34.668,-10.254,0.000,-26.367,0.000,0
1641445189.428,-45.410,-2.441,-0.977,-33.203,0.000,0
1641445189.432,-22.949,0.977,3.418,-24.414,0.000,0
1641445189.436,-13.672,-2.441,9.277,-18.066,0.000,0
1641445189.440,-38.086,-15.137,1.465,-29.297,0.000,0
1641445189.444,-41.504,-9.277,7.324,-22.461,0.000,0
1641445189.448,-18.066,-3.418,7.812,-11.230,0.000,0
1641445189.452,-8.301,-2.441,0.977,-4.883,0.000,0
1641445189.456,-33.691,-7.324,2.441,-12.695,0.000,0
1641445189.460,-45.410,-4.883,11.230,-22.461,0.000,0
1641445189.464,-26.367,0.488,17.090,-23.438,0.000,0
1641445189.467,-8.789,-8.789,15.137,-8.301,0.000,0
1641445189.471,-20.996,-11.230,12.695,-7.812,0.000,0
1641445189.475,-43.457,-12.695,8.789,-24.414,0.000,0
1641445189.479,-37.109,-7.812,13.184,-24.902,0.000,0
1641445189.483,-20.020,-7.812,-0.488,-5.859,0.000,0
1641445189.487,-20.996,-17.578,-6.348,-5.371,0.000,0
1641445189.491,-43.457,-12.695,5.859,-34.668,0.000,0
1641445189.495,-49.316,-11.719,1.465,-42.480,0.000,0
1641445189.499,-22.949,-12.207,3.418,-27.344,0.000,0
1641445189.503,-16.602,-8.789,7.324,-15.137,0.000,0
1641445189.507,-38.574,-6.836,4.395,-31.250,0.000,0
1641445189.510,-46.387,-12.207,5.371,-35.156,0.000,0
1641445189.514,-34.180,-15.137,1.465,-13.672,0.000,0
1641445189.518,-12.207,-9.766,3.418,4.395,0.000,0
1641445189.522,-23.438,-9.766,2.930,-11.230,0.000,0
1641445189.526,-42.480,-9.277,0.488,-28.809,0.000,0
1641445189.530,-27.832,-11.230,1.953,-15.137,0.000,0
1641445189.534,-19.531,-14.648,2.930,-3.418,0.000,0
1641445189.538,-38.086,-14.648,2.930,-21.484,0.000,0
1641445189.542,-40.527,-15.137,0.000,-29.785,0.000,0
1641445189.546,-26.855,-11.719,3.906,-24.414,0.000,0
1641445189.549,-13.184,-11.230,5.371,-13.184,0.000,0
1641445189.553,-19.531,-12.207,1.953,-16.113,0.000,0
1641445189.557,-34.668,-14.160,-6.836,-29.297,0.000,0
1641445189.561,-38.086,-20.020,-9.766,-30.762,0.000,0
1641445189.565,-18.066,-15.625,-9.277,-24.414,0.000,0
1641445189.569,0.000,2.930,-7.812,-5.859,0.000,0
1641445189.573,-21.973,-3.906,-11.230,-21.484,0.000,0
1641445189.577,-40.039,-18.555,-18.066,-41.992,0.000,0
1641445189.581,-37.598,-13.184,-9.766,-40.039,0.000,0
1641445189.585,-15.137,-15.625,-4.395,-21.484,0.000,0
1641445189.589,-25.391,-21.484,-2.441,-28.809,0.000,0
1641445189.592,-50.781,-17.578,6.348,-35.156,0.000,0
1641445189.596,-31.738,-3.418,7.812,-25.879,0.000,0
1641445189.600,-7.812,2.930,3.418,-13.672,0.000,0
1641445189.604,-16.113,-5.859,-1.953,-11.230,0.000,0
1641445189.608,-32.715,-9.766,-10.254,-21.484,0.000,0
1641445189.612,-41.016,-12.207,-11.230,-36.621,0.000,0
1641445189.616,-22.949,-13.184,-0.488,-28.320,0.000,0
1641445189.620,0.977,-20.508,-3.906,-7.812,0.000,0
1641445189.624,-20.996,-16.602,-4.395,-22.949,0.000,0
1641445189.628,-34.668,2.441,6.836,-40.039,0.000,0
1641445189.631,-7.324,0.977,3.418,-16.602,0.000,0
1641445189.635,-6.836,0.977,-1.465,-0.488,0.000,0
1641445189.639,-29.297,4.395,0.977,-30.762,0.000,0
1641445189.643,-38.574,3.906,7.812,-38.086,0.000,0
1641445189.647,-20.508,-2.441,5.371,-21.484,0.000,0
1641445189.651,0.488,-6.836,-1.465,-20.508,0.000,0
1641445189.655,-15.625,-7.812,2.441,-30.273,0.000,0
1641445189.659,-41.016,-16.113,3.418,-42.480,0.000,0
1641445189.663,-30.762,-20.508,-3.906,-37.598,0.000,0
1641445189.667,-13.672,-16.602,-3.906,-18.066,0.000,0
1641445189.671,-26.855,-0.977,8.301,-14.648,0.000,0
1641445189.674,-43.945,1.953,14.648,-31.250,0.000,0
1641445189.678,-47.852,-12.695,0.977,-41.016,0.000,0
1641445189.682,-24.902,-19.043,-9.277,-29.785,0.000,0
1641445189.686,-12.695,-9.277,-5.859,-17.090,0.000,0
1641445189.690,-40.527,-8.789,-3.906,-32.227,0.000,0
1641445189.694,-42.969,-8.301,-6.348,-39.062,0.000,0
1641445189.698,-17.090,-5.859,-3.906,-21.973,0.000,0
1641445189.702,-3.418,-18.555,-2.441,-13.672,0.000,0
1641445189.706,-20.996,-17.578,-10.254,-23.926,0.000,0
1641445189.710,-25.879,-8.789,-10.254,-16.602,0.000,0
1641445189.714,-14.160,-4.883,0.488,-14.648,0.000,0
1641445189.717,-5.859,-3.906,0.488,-18.066,0.000,0
1641445189.721,-23.438,-7.324,-7.812,-20.020,0.000,0
1641445189.725,-42.480,-15.625,-8.301,-21.973,0.000,0
1641445189.729,-32.715,-15.625,-6.348,-31.250,0.000,0
1641445189.733,-5.859,-8.301,-1.465,-20.996,0.000,0
1641445189.737,-11.719,-11.719,-1.465,-12.695,0.000,0
1641445189.741,-47.363,-13.184,-5.371,-26.367,0.000,0
1641445189.745,-45.410,-6.836,2.441,-21.484,0.000,0
1641445189.749,-17.090,-10.254,0.977,-4.395,0.000,0
1641445189.753,-2.441,-10.742,-12.207,5.371,0.000,0
1641445189.756,-28.809,-9.277,-20.996,-25.391,0.000,0
1641445189.760,-58.594,-16.602,-16.602,-45.410,0.000,0
1641445189.764,-40.527,-17.578,-1.953,-27.832,0.000,0
1641445189.768,-15.625,-21.484,-7.324,-10.742,0.000,0
1641445189.772,-36.133,-27.344,-13.184,-25.879,0.000,0
1641445189.776,-50.293,-13.672,-2.930,-35.645,0.000,0
1641445189.780,-34.668,-5.859,-6.348,-40.527,0.000,0
1641445189.784,-14.160,-17.090,-10.254,-39.551,0.000,0
1641445189.788,-19.531,-18.555,-7.812,-36.621,0.000,0
1641445189.792,-41.992,-12.207,-6.348,-45.410,0.000,0
1641445189.796,-44.434,-17.090,-1.953,-33.203,0.000,0
1641445189.799,-21.484,-20.020,4.883,-12.207,0.000,0
1641445189.803,-18.066,-16.602,-4.395,-10.254,0.000,0
1641445189.807,-35.645,-8.301,-4.395,-18.555,0.000,0
1641445189.811,-49.316,-3.418,3.906,-26.855,0.000,0
1641445189.815,-36.621,-19.531,-10.254,-16.602,0.000,0
1641445189.819,-18.066,-19.531,-11.230,-5.859,0.000,0
1641445189.823,-34.668,-8.789,-3.418,-23.926,0.000,0
1641445189.827,-39.062,-12.695,-2.930,-25.391,0.000,0
1641445189.831,-21.484,-15.137,-2.930,-23.438,0.000,0
1641445189.835,-9.277,-10.742,-7.812,-11.230,0.000,0
1641445189.839,-28.320,-10.742,-6.348,-14.160,0.000,0
1641445189.842,-40.527,-9.277,-0.977,-19.043,0.000,0
1641445189.846,-36.133,-5.859,-0.977,-16.113,0.000,0
1641445189.850,-24.902,-12.695,-3.418,-7.812,0.000,0
1641445189.854,-25.879,-13.672,0.000,-5.859,0.000,0
1641445189.858,-32.227,-15.625,5.371,-16.113,0.000,0
1641445189.862,-27.344,-19.531,-3.906,-13.672,0.000,0
1641445189.866,-20.508,-7.324,-0.488,-10.742,0.000,0
1641445189.870,-30.273,-3.906,2.930,-25.391,0.000,0
1641445189.874,-42.969,-6.836,-2.441,-36.133,0.000,0
1641445189.878,-36.621,-3.906,3.906,-32.227,0.000,0
1641445189.882,-23.438,-8.301,1.465,-28.809,0.000,0
1641445189.885,-11.230,-13.184,-1.953,-12.695,0.000,0
1641445189.889,-28.320,-12.695,2.930,-24.414,0.000,0
1641445189.893,-42.480,-13.184,1.465,-32.715,0.000,0
1641445189.897,-27.344,-11.230,-7.324,-13.184,0.000,0
1641445189.901,-11.230,-16.113,-11.230,-7.812,0.000,0
1641445189.905,-20.020,-22.949,-10.742,-17.578,0.000,0
1641445189.909,-36.621,-10.742,0.488,-20.020,0.000,0
1641445189.913,-33.203,0.000,9.277,-26.367,0.000,0
1641445189.917,-12.695,-9.277,2.441,-20.508,0.000,0
1641445189.921,-21.973,-10.254,6.348,-18.555,0.000,0
1641445189.924,-41.992,-4.883,10.254,-32.227,0.000,0
1641445189.928,-41.992,-9.277,2.930,-40.039,0.000,0
1641445189.932,-24.414,-17.578,-1.953,-27.832,0.000,0
1641445189.936,-7.812,-11.719,0.000,-16.113,0.000,0
1641445189.940,-23.438,-2.930,4.883,-31.250,0.000,0
1641445189.944,-36.133,-0.977,2.441,-21.484,0.000,0
1641445189.948,-22.949,-7.324,-7.812,-14.648,0.000,0
1641445189.952,-3.418,-13.672,-8.789,-15.625,0.000,0
1641445189.956,-27.832,-7.324,-0.977,-27.344,0.000,0
1641445189.960,-43.945,-5.371,2.930,-41.016,0.000,0
1641445189.963,-27.832,-14.160,-4.395,-31.738,0.000,0
1641445189.967,-19.043,-24.414,-13.672,-20.508,0.000,0
1641445189.971,-22.461,-21.973,-5.859,-30.762,0.000,0
1641445189.975,-40.527,-20.996,0.977,-34.180,0.000,0
1641445189.979,-55.664,-25.879,-6.836,-46.875,0.000,0
1641445189.983,-36.133,-22.949,-9.766,-39.062,0.000,0
1641445189.987,-31.250,-20.508,-7.324,-22.461,0.000,1
1641445189.991,-41.016,-20.020,-9.277,-31.738,0.000,0
1641445189.995,-42.480,-20.508,-10.742,-32.227,0.000,0
1641445189.999,-28.809,-14.160,-7.812,-26.855,0.000,0
1641445190.003,-13.672,-7.324,-10.742,-33.203,0.000,0
1641445190.006,-24.414,-7.324,-14.160,-54.688,0.000,0
1641445190.010,-31.738,-8.301,-16.113,-61.035,0.000,0
1641445190.014,-26.367,-11.230,-20.508,-46.875,0.000,0
1641445190.018,-5.371,-1.953,-9.766,-23.926,0.000,0
1641445190.022,-13.672,-0.488,-6.348,-39.062,0.000,0
1641445190.026,-41.016,-9.277,-8.789,-50.293,0.000,0
1641445190.030,-32.715,-5.371,1.465,-43.945,0.000,0
1641445190.034,-16.602,-1.465,-0.488,-28.320,0.000,0
1641445190.038,-26.367,-6.836,-4.883,-22.461,0.000,0
1641445190.042,-36.133,-12.695,-1.465,-34.668,0.000,0
1641445190.046,-38.086,-7.812,8.301,-40.527,0.000,0
1641445190.049,-24.902,-8.301,5.371,-31.738,0.000,0
1641445190.053,-23.926,-16.602,-1.465,-18.555,0.000,0
1641445190.057,-39.551,-20.508,-1.953,-31.738,0.000,0
1641445190.061,-39.551,-9.766,1.465,-37.109,0.000,0
1641445190.065,-19.043,-9.277,3.418,-20.508,0.000,0
1641445190.069,-6.836,-17.578,-2.930,-12.695,0.000,0
1641445190.073,-32.715,-17.090,-3.906,-31.250,0.000,0
1641445190.077,-52.734,-12.695,4.395,-44.434,0.000,0
1641445190.081,-46.875,-15.137,7.812,-27.832,0.000,0
1641445190.085,-27.344,-29.785,2.930,-11.719,0.000,0
1641445190.088,-32.715,-27.344,5.859,-11.230,0.000,0
1641445190.092,-42.480,-13.184,2.930,-26.855,0.000,0
1641445190.096,-33.691,-15.137,-2.930,-36.133,0.000,0
1641445190.100,-16.113,-13.184,-5.859,-17.578,0.000,0
1641445190.104,-23.438,-8.301,0.977,-20.996,0.000,0
1641445190.108,-41.016,-16.113,4.883,-39.551,0.000,0
1641445190.112,-35.156,-21.973,-3.906,-43.945,0.000,0
1641445190.116,-19.043,-13.672,-3.418,-26.855,0.000,0
1641445190.120,-11.719,-7.324,0.977,-23.926,0.000,0
1641445190.124,-34.180,-6.348,3.906,-41.016,0.000,0
1641445190.128,-43.945,-10.742,0.000,-31.738,0.000,0
1641445190.131,-20.996,-11.719,-11.230,-25.391,0.000,0
1641445190.135,-7.324,-3.418,-13.184,-19.043,0.000,0
1641445190.139,-37.109,-4.395,-9.277,-30.273,0.000,0
1641445190.143,-44.922,-17.090,-9.277,-41.016,0.000,0
1641445190.147,-25.391,-22.949,-12.207,-25.879,0.000,0
1641445190.151,-13.184,-12.695,-6.348,-7.324,0.000,0
1641445190.155,-29.785,-10.742,-2.441,-21.484,0.000,0
1641445190.159,-44.922,-11.230,1.465,-35.645,0.000,0
1641445190.163,-31.250,-4.883,5.371,-24.414,0.000,0
1641445190.167,-14.160,-5.859,-0.977,-6.836,0.000,0
1641445190.171,-25.391,-17.578,-7.324,-20.020,0.000,0
1641445190.174,-42.480,-20.020,-2.930,-39.551,0.000,0
1641445190.178,-50.781,-16.602,-4.395,-40.039,0.000,0
1641445190.182,-35.645,-15.625,0.488,-21.973,0.000,0
1641445190.186,-20.508,-11.719,5.371,-18.066,0.000,0
1641445190.190,-47.363,-24.902,-5.859,-32.227,0.000,0
1641445190.194,-61.035,-23.926,-5.859,-29.297,0.000,0
1641445190.198,-45.898,-10.742,3.906,-20.996,0.000,0
1641445190.202,-25.879,-18.555,0.000,-2.930,0.000,0
1641445190.206,-37.598,-20.020,-4.395,-11.719,0.000,0
1641445190.210,-52.246,-13.184,3.418,-24.414,0.000,0
1641445190.214,-37.598,-7.812,0.488,-17.090,0.000,0
1641445190.217,-7.812,-5.371,-5.859,-18.066,0.000,0
1641445190.221,-12.695,-8.301,-4.883,-30.273,0.000,0
1641445190.225,-34.668,-15.137,-9.766,-37.109,0.000,0
1641445190.229,-21.484,-7.324,-9.277,-33.691,0.000,0
1641445190.233,1.465,-5.859,-7.324,-18.066,0.000,0
1641445190.237,-4.883,-17.578,-11.230,-17.090,0.000,0
1641445190.241,-28.809,-4.395,-6.348,-34.180,0.000,0
1641445190.245,-31.250,1.953,-1.953,-34.668,0.000,0
1641445190.249,-10.254,1.465,-0.977,-23.438,0.000,0
1641445190.253,-15.625,-0.488,-7.812,-22.949,0.000,0
1641445190.257,-39.062,1.465,-13.184,-27.344,0.000,0
1641445190.260,-37.598,5.371,-4.883,-29.785,0.000,0
1641445190.264,-23.438,-5.371,-1.465,-28.809,0.000,0
1641445190.268,-19.531,-15.137,-5.371,-17.578,0.000,0
1641445190.272,-31.250,-1.953,3.418,-16.602,0.000,0
1641445190.276,-38.086,3.906,5.371,-31.250,0.000,0
1641445190.280,-32.227,-8.789,-0.488,-26.855,0.000,0
1641445190.284,-5.859,-9.277,4.395,0.488,0.000,0
1641445190.288,-14.648,-5.371,6.836,-9.766,0.000,0
1641445190.292,-41.504,-11.230,1.953,-29.785,0.000,0
1641445190.296,-34.668,-19.043,-3.906,-21.973,0.000,0
1641445190.299,-14.648,-10.742,4.395,-11.719,0.000,0
1641445190.303,-9.277,-2.930,12.207,-24.902,0.000,0
1641445190.307,-31.250,-7.324,7.812,-30.273,0.000,0
1641445190.311,-49.316,-4.883,9.277,-29.785,0.000,0
1641445190.315,-31.250,-4.395,9.766,-20.020,0.000,0
1641445190.319,-15.137,-10.742,9.277,-3.906,0.000,0
1641445190.323,-38.574,-13.672,8.301,-21.484,0.000,0
1641445190.327,-50.781,-19.043,3.906,-38.574,0.000,0
1641445190.331,-32.227,-11.230,10.742,-32.227,0.000,0
1641445190.335,-18.066,-1.465,18.066,-18.555,0.000,0
1641445190.338,-34.180,-7.812,11.230,-15.625,0.000,0
1641445190.342,-45.410,-11.230,0.488,-26.855,0.000,0
1641445190.346,-37.598,-4.883,3.906,-26.855,0.000,0
1641445190.350,-23.926,-9.277,7.812,-13.672,0.000,0
1641445190.354,-29.297,-19.043,-0.488,-27.832,0.000,0
1641445190.358,-47.852,-16.602,-5.371,-43.945,0.000,0
1641445190.362,-49.316,-13.184,-1.953,-41.016,0.000,0
1641445190.366,-24.902,-12.695,3.418,-12.207,0.000,0
1641445190.370,-11.719,-11.230,1.953,0.488,0.000,0
1641445190.374,-45.410,-8.301,-1.953,-17.578,0.000,0
1641445190.378,-58.594,-7.324,-0.977,-41.016,0.000,0
1641445190.381,-34.180,-4.883,3.418,-37.109,0.000,0
1641445190.385,-16.602,-9.277,4.395,-20.020,0.000,0
1641445190.389,-38.086,-7.812,-1.465,-29.297,0.000,0
1641445190.393,-51.758,2.441,-1.953,-31.738,0.000,0
1641445190.397,-23.926,-0.488,-5.859,-21.484,0.000,0
1641445190.401,-4.883,-0.977,-5.371,-10.742,0.000,0
1641445190.405,-22.461,0.000,0.977,-26.855,0.000,0
1641445190.409,-42.969,-1.953,0.977,-41.504,0.000,0
1641445190.413,-33.691,-4.883,-0.488,-32.715,0.000,0
1641445190.417,-3.906,-11.230,-7.812,-6.348,0.000,0
1641445190.421,-14.648,-4.883,-0.488,-3.906,0.000,0
1641445190.424,-38.086,0.488,12.207,-28.809,0.000,0
1641445190.428,-32.227,-4.395,8.301,-34.668,0.000,0
1641445190.432,-22.461,-3.906,1.953,-12.695,0.000,0
1641445190.436,-25.391,-0.977,3.906,-11.230,0.000,0
1641445190.440,-40.527,-1.953,1.953,-39.551,0.000,0
1641445190.444,-41.504,-8.301,-2.930,-34.668,0.000,0
1641445190.448,-21.973,-9.766,-2.441,-20.996,0.000,0
1641445190.452,-12.695,-6.348,-3.906,-18.555,0.000,0
1641445190.456,-34.180,-5.859,-4.883,-32.715,0.000,0
1641445190.460,-47.852,-13.672,-5.859,-44.922,0.000,0
1641445190.463,-30.762,-17.090,-4.883,-31.250,0.000,0
1641445190.467,-12.695,-11.719,0.977,-15.137,0.000,0
1641445190.471,-23.438,-17.090,-3.418,-24.902,0.000,0
1641445190.475,-33.691,-16.113,-6.348,-27.832,0.000,0
1641445190.479,-42.969,-2.930,-4.395,-34.180,0.000,0
1641445190.483,-32.227,-0.977,-2.930,-36.621,0.000,0
1641445190.487,-24.902,-11.719,-0.488,-29.297,0.000,0
1641445190.491,-35.156,-11.719,-3.418,-43.457,0.000,0
1641445190.495,-33.203,-6.348,-1.953,-47.852,0.000,0
1641445190.499,-21.484,-10.254,-0.977,-40.039,0.000,0
1641445190.503,-16.113,-16.113,-14.160,-37.109,0.000,0
1641445190.506,-34.180,-16.602,-20.020,-48.340,0.000,0
1641445190.510,-43.945,-11.719,-15.137,-41.504,0.000,0
1641445190.514,-27.344,-7.324,-8.301,-32.715,0.000,0
1641445190.518,-1.953,-11.230,-8.301,-25.391,0.000,0
1641445190.522,-27.832,-18.066,-15.625,-29.785,0.000,0
1641445190.526,-47.363,-9.766,-9.277,-43.945,0.000,0
1641445190.530,-35.156,-14.648,-8.789,-34.668,0.000,0
1641445190.534,-16.602,-18.555,-10.254,-15.625,0.000,0
1641445190.538,-24.414,-14.160,-7.324,-25.879,0.000,0
1641445190.542,-45.898,-9.277,-7.324,-51.270,0.000,0
1641445190.546,-32.715,-7.812,-2.441,-42.969,0.000,0
1641445190.549,-0.977,-7.812,-1.465,-7.324,0.000,0
1641445190.553,3.906,-5.371,2.930,-6.836,0.000,0
1641445190.557,-27.344,-4.883,9.277,-25.391,0.000,0
1641445190.561,-32.227,-5.371,9.766,-30.762,0.000,0
1641445190.565,-6.836,-14.648,6.348,-10.254,0.000,0
1641445190.569,1.953,-7.324,12.207,7.812,0.000,0
1641445190.573,-25.879,4.395,14.160,-11.719,0.000,0
1641445190.577,-35.156,0.488,11.719,-11.719,0.000,0
1641445190.581,-16.113,-1.953,12.695,0.488,0.000,0
1641445190.585,0.488,-3.418,10.742,-1.953,0.000,0
1641445190.589,-17.090,-7.812,11.230,-16.602,0.000,0
1641445190.592,-27.344,-10.254,9.277,-14.648,0.000,0
1641445190.596,-18.555,-8.301,6.348,-14.160,0.000,0
1641445190.600,-7.324,-5.371,0.488,-3.418,0.000,0
1641445190.604,-15.137,0.000,1.953,-6.836,0.000,0
1641445190.608,-27.344,-2.441,-2.930,-29.785,0.000,0
1641445190.612,-20.996,-8.789,-4.883,-24.902,0.000,0
1641445190.616,-10.742,-8.789,7.324,-5.859,0.000,0
1641445190.620,-7.324,-8.789,9.766,-7.324,0.000,0
1641445190.624,-28.809,-11.230,8.301,-21.973,0.000,0
1641445190.628,-37.598,-13.672,5.859,-34.668,0.000,0
1641445190.631,-9.766,-1.953,4.395,-27.832,0.000,0
1641445190.635,6.836,-1.465,3.418,-10.742,0.000,0
1641445190.639,-25.391,-4.395,-3.418,-28.320,0.000,0
1641445190.643,-46.387,-0.977,-5.859,-40.039,0.000,0
1641445190.647,-35.156,-12.207,-5.371,-35.645,0.000,0
1641445190.651,-17.578,-16.602,-5.371,-15.137,0.000,0
1641445190.655,-16.602,-20.020,-3.418,-4.883,0.000,0
1641445190.659,-35.645,-20.020,-3.418,-26.855,0.000,0
1641445190.663,-43.945,-7.812,-1.465,-39.062,0.000,0
1641445190.667,-17.090,-9.277,-7.324,-18.555,0.000,0
1641445190.671,-13.672,-15.137,-6.348,-13.672,0.000,0
1641445190.674,-44.922,-10.742,-3.906,-41.504,0.000,0
1641445190.678,-45.410,-9.766,-5.371,-45.410,0.000,0
1641445190.682,-17.578,-13.672,-0.488,-15.137,0.000,0
1641445190.686,-13.184,-15.137,5.371,-7.324,0.000,0
1641445190.690,-35.645,-12.695,0.000,-36.133,0.000,0
1641445190.694,-41.992,-10.254,-4.883,-42.480,0.000,0
1641445190.698,-26.367,-18.555,-4.883,-25.391,0.000,0
1641445190.702,-17.578,-24.414,-4.395,-15.625,0.000,0
1641445190.706,-33.691,-9.766,5.859,-28.809,0.000,0
1641445190.710,-43.945,-6.836,4.883,-29.785,0.000,0
1641445190.713,-37.598,-15.625,-3.418,-33.203,0.000,0
1641445190.717,-19.531,-10.254,0.488,-23.926,0.000,0
1641445190.721,-22.949,-6.348,5.859,-21.484,0.000,0
1641445190.725,-33.203,-9.277,3.906,-33.203,0.000,0
1641445190.729,-31.250,-13.184,0.488,-27.344,0.000,0
1641445190.733,-18.555,-18.555,7.324,-4.395,0.000,0
1641445190.737,-24.902,-13.184,11.230,-4.883,0.000,0
1641445190.741,-44.922,-12.695,11.719,-25.879,0.000,1
1641445190.745,-49.805,-29.297,1.465,-19.043,0.000,0
1641445190.749,-33.203,-21.484,5.371,-10.742,0.000,0
1641445190.753,-13.184,-3.418,20.996,-11.230,0.000,0
1641445190.756,-26.367,-4.395,20.020,-16.602,0.000,0
1641445190.760,-34.180,-6.836,13.184,-17.578,0.000,0
1641445190.764,-30.273,-6.348,6.836,-11.719,0.000,0
1641445190.768,-17.090,-5.859,8.301,-5.371,0.000,0
1641445190.772,-22.949,-14.160,5.371,-18.066,0.000,0
1641445190.776,-34.668,-19.531,2.441,-28.320,0.000,0
1641445190.780,-29.785,-13.184,8.789,-31.250,0.000,0
1641445190.784,-16.602,-11.230,2.930,-20.020,0.000,0
1641445190.788,-22.461,-14.648,-5.859,-10.254,0.000,0
1641445190.792,-48.340,-12.207,-4.395,-15.625,0.000,0
1641445190.795,-42.969,-0.977,-0.977,-20.508,0.000,0
1641445190.799,3.418,4.395,1.465,-9.277,0.000,0
1641445190.803,6.836,4.883,7.812,-8.789,0.000,0
1641445190.807,-22.949,0.488,10.254,-28.809,0.000,0
1641445190.811,-27.344,-1.465,5.371,-33.691,0.000,0
1641445190.815,-21.973,0.488,1.953,-22.949,0.000,0
1641445190.819,-3.418,-2.930,1.465,-4.883,0.000,0
1641445190.823,-13.184,1.953,3.418,-18.066,0.000,0
1641445190.827,-36.133,1.953,3.418,-23.926,0.000,0
1641445190.831,-20.508,-8.301,-4.395,-20.996,0.000,0
1641445190.835,3.906,-14.648,-2.930,-4.883,0.000,0
1641445190.838,-16.113,-6.836,3.418,-4.883,0.000,0
1641445190.842,-44.434,2.441,5.859,-36.621,0.000,0
1641445190.846,-32.227,-11.230,-0.977,-38.574,0.000,0
1641445190.850,-4.883,-17.578,-5.371,-10.254,0.000,0
1641445190.854,-20.508,-10.742,-0.488,-19.043,0.000,0
1641445190.858,-48.828,-13.672,0.488,-40.527,0.000,0
1641445190.862,-49.805,-17.578,-0.977,-40.527,0.000,0
1641445190.866,-23.438,-17.578,0.977,-26.855,0.000,0
1641445190.870,-13.672,-19.043,4.395,-18.555,0.000,0
1641445190.874,-43.457,-13.184,-2.930,-31.738,0.000,0
1641445190.878,-44.434,-13.184,-9.277,-33.203,0.000,0
1641445190.881,-21.973,-18.555,-7.812,-24.414,0.000,0
1641445190.885,-14.648,-17.578,-2.441,-20.996,0.000,0
1641445190.889,-31.250,-19.043,1.953,-34.668,0.000,0
1641445190.893,-33.691,-25.879,-0.488,-42.480,0.000,0
1641445190.897,-22.461,-23.438,-2.441,-26.367,0.000,0
1641445190.901,-20.508,-13.672,5.371,-18.555,0.000,0
1641445190.905,-31.738,-12.695,4.883,-33.203,0.000,0
1641445190.909,-45.410,-12.207,-1.465,-36.133,0.000,0
1641445190.913,-41.016,-9.277,-4.395,-28.809,0.000,0
1641445190.917,-20.020,-11.230,-5.859,-20.020,0.000,0
1641445190.921,-18.066,-14.160,-5.859,-35.645,0.000,0
1641445190.924,-30.762,-11.230,-2.930,-44.922,0.000,0
1641445190.928,-35.645,-11.719,-5.859,-32.227,0.000,0
1641445190.932,-21.973,-10.254,-0.488,-20.996,0.000,0
1641445190.936,-12.207,-3.906,4.395,-20.508,0.000,0
1641445190.940,-33.203,-12.207,-4.395,-27.344,0.000,0
1641445190.944,-42.969,-4.883,-3.418,-33.691,0.000,0
1641445190.948,-34.180,2.441,5.371,-30.762,0.000,0
1641445190.952,-29.785,-11.230,-0.488,-21.973,0.000,0
1641445190.956,-51.758,-18.066,3.418,-26.855,0.000,0
1641445190.960,-56.641,-15.137,11.719,-37.598,0.000,0
1641445190.964,-37.109,-12.695,5.371,-30.762,0.000,0
1641445190.967,-11.230,-16.602,6.348,-8.789,0.000,0
1641445190.971,-14.160,-15.137,6.348,-14.648,0.000,0
1641445190.975,-31.738,-8.789,0.000,-25.879,0.000,0
1641445190.979,-34.180,-8.301,-0.488,-15.137,0.000,0
1641445190.983,-18.555,-22.949,1.953,3.418,0.000,0
1641445190.987,-15.625,-27.344,2.441,-0.977,0.000,0
1641445190.991,-37.598,-10.254,5.859,-30.273,0.000,0
1641445190.995,-41.992,-4.395,7.812,-31.250,0.000,0
1641445190.999,-18.066,-15.137,-0.488,-12.695,0.000,0
1641445191.003,-15.137,-16.113,-6.836,-14.648,0.000,0
1641445191.006,-41.504,-10.742,-0.488,-37.109,0.000,0
1641445191.010,-37.109,-19.531,6.836,-41.992,0.000,0
1641445191.014,-29.297,-29.297,0.000,-38.086,0.000,0
1641445191.018,-18.066,-22.461,-3.906,-28.809,0.000,0
