timestamps,TP9,AF7,AF8,TP10,Right AUX
1639814316.157,-912.598,-70.312,-70.801,8.789,0.000,0
1639814316.161,593.262,-99.121,-128.418,22.949,0.000,0
1639814316.165,-698.242,-17.090,-26.855,-12.207,0.000,0
1639814316.168,-1000.000,21.484,23.438,-44.434,0.000,0
1639814316.172,-404.785,16.602,10.254,-32.715,0.000,0
1639814316.176,958.008,-42.480,-79.102,-0.488,0.000,0
1639814316.180,815.918,-92.773,-145.020,22.949,0.000,0
1639814316.184,-459.961,-30.273,-32.227,0.000,0.000,0
1639814316.188,-1000.000,20.996,48.828,-26.367,0.000,0
1639814316.192,-489.746,20.996,41.504,-22.461,0.000,0
1639814316.196,854.980,-37.598,-41.992,11.230,0.000,0
1639814316.200,892.090,-103.516,-136.230,17.090,0.000,0
1639814316.204,-353.516,-45.898,-56.152,-20.508,0.000,0
1639814316.208,-1000.000,16.602,32.715,-38.086,0.000,0
1639814316.211,-654.785,19.531,42.969,-28.320,0.000,0
1639814316.215,640.625,-23.926,-19.043,-15.625,0.000,0
1639814316.219,-970.703,-105.469,-133.789,8.301,0.000,0
1639814316.223,-193.848,-53.223,-79.102,-4.883,0.000,0
1639814316.227,-1000.000,24.414,25.879,-49.805,0.000,0
1639814316.231,-931.641,18.555,32.227,-49.316,0.000,0
1639814316.235,250.000,-9.766,-16.602,-27.344,0.000,0
1639814316.239,-853.516,-83.984,-121.582,9.277,0.000,0
1639814316.243,-28.809,-60.547,-86.426,-0.488,0.000,0
1639814316.247,-1000.000,23.438,23.926,-35.645,0.000,0
1639814316.250,-916.504,22.461,35.645,-44.922,0.000,0
1639814316.254,198.730,-14.160,-22.461,-29.297,0.000,0
1639814316.258,-845.703,-89.355,-142.578,8.789,0.000,0
1639814316.262,67.871,-67.871,-99.609,0.488,0.000,0
1639814316.266,-1000.000,12.695,24.902,-41.504,0.000,0
1639814316.270,-1000.000,15.137,43.945,-49.805,0.000,0
1639814316.274,20.020,-5.859,10.254,-17.090,0.000,0
1639814316.278,-818.359,-79.590,-117.676,14.160,0.000,0
1639814316.282,224.121,-85.938,-118.652,4.883,0.000,0
1639814316.286,-1000.000,-2.441,9.766,-24.902,0.000,0
1639814316.290,-1000.000,24.902,40.527,-31.250,0.000,0
1639814316.293,-139.160,10.254,16.602,-22.461,0.000,0
1639814316.297,-830.566,-62.500,-84.473,7.812,0.000,0
1639814316.301,343.262,-78.125,-119.629,11.719,0.000,0
1639814316.305,-928.223,3.906,-21.973,-34.668,0.000,0
1639814316.309,-1000.000,27.344,19.531,-51.758,0.000,0
1639814316.313,-259.766,3.906,10.254,-34.668,0.000,0
1639814316.317,-860.840,-67.383,-82.520,-0.488,0.000,0
1639814316.321,339.844,-99.121,-123.535,9.277,0.000,0
1639814316.325,-947.754,-16.113,-13.672,-29.785,0.000,0
1639814316.329,-1000.000,27.832,34.180,-45.410,0.000,0
1639814316.332,-326.660,22.461,20.020,-27.344,0.000,0
1639814316.336,-958.008,-40.039,-64.941,5.371,0.000,0
1639814316.340,673.828,-88.379,-127.441,21.484,0.000,0
1639814316.344,-619.629,-16.113,-34.668,-10.254,0.000,0
1639814316.348,-1000.000,24.902,29.297,-52.734,0.000,0
1639814316.352,-453.613,19.531,31.250,-42.480,0.000,0
1639814316.356,900.879,-23.438,-52.246,-10.742,0.000,0
1639814316.360,776.855,-79.102,-141.602,4.883,0.000,0
1639814316.364,-491.699,-24.414,-54.688,-27.344,0.000,0
1639814316.368,-1000.000,29.785,30.762,-58.594,0.000,0
1639814316.372,-644.043,30.273,39.062,-47.363,0.000,0
1639814316.375,696.777,-15.137,-27.344,-13.184,0.000,0
1639814316.379,947.754,-77.637,-122.070,27.832,0.000,0
1639814316.383,-334.961,-32.715,-60.547,6.348,0.000,0
1639814316.387,-1000.000,21.973,18.555,-40.527,0.000,0
1639814316.391,-756.348,22.461,32.715,-39.062,0.000,0
1639814316.395,494.629,-17.090,-15.625,-5.371,0.000,0
1639814316.399,-923.828,-86.914,-115.723,23.438,0.000,0
1639814316.403,-150.391,-44.434,-65.430,1.953,0.000,0
1639814316.407,-1000.000,27.832,23.438,-38.086,0.000,0
1639814316.411,-1000.000,27.832,36.621,-45.410,0.000,0
1639814316.414,54.688,-6.348,-7.324,-26.855,0.000,0
1639814316.418,-844.238,-83.496,-121.582,4.883,0.000,0
1639814316.422,2.930,-62.012,-90.820,-2.441,0.000,0
1639814316.426,-1000.000,13.184,20.996,-43.457,0.000,0
1639814316.430,-1000.000,20.020,41.504,-46.875,0.000,0
1639814316.434,29.785,3.906,-4.883,-23.926,0.000,0
1639814316.438,-828.613,-69.336,-134.277,8.301,0.000,0
1639814316.442,98.145,-66.406,-112.305,5.859,0.000,0
1639814316.446,-1000.000,9.766,16.113,-25.879,0.000,0
1639814316.450,-1000.000,21.484,35.156,-44.922,0.000,0
1639814316.454,-103.027,-2.441,11.230,-40.039,0.000,0
1639814316.457,-820.801,-82.031,-98.145,-9.277,0.000,0
1639814316.461,271.484,-87.402,-106.445,6.348,0.000,0
1639814316.465,-979.492,-0.977,15.625,-25.391,0.000,0
1639814316.469,-1000.000,19.043,53.223,-43.945,0.000,0
1639814316.473,-187.012,0.977,15.625,-20.020,0.000,0
1639814316.477,-847.656,-68.848,-95.703,9.277,0.000,0
1639814316.481,389.160,-97.656,-134.277,16.602,0.000,0
1639814316.485,-895.508,-18.066,-20.996,-19.043,0.000,0
1639814316.489,-1000.000,13.672,37.598,-41.504,0.000,0
1639814316.493,-289.551,-0.977,25.391,-40.527,0.000,0
1639814316.497,-895.996,-69.824,-74.707,-11.719,0.000,0
1639814316.500,461.426,-102.051,-136.719,9.277,0.000,0
1639814316.504,-841.309,-20.996,-32.715,-26.855,0.000,0
1639814316.508,-1000.000,24.902,25.879,-41.992,0.000,0
1639814316.512,-409.668,18.555,24.414,-24.414,0.000,0
1639814316.516,972.656,-49.316,-67.871,0.488,0.000,0
1639814316.520,736.328,-103.516,-153.320,21.973,0.000,0
1639814316.524,-565.918,-34.668,-59.082,-3.906,0.000,0
1639814316.528,-1000.000,10.254,23.926,-36.133,0.000,0
1639814316.532,-574.219,12.695,38.086,-36.133,0.000,0
1639814316.536,786.621,-33.691,-31.250,-0.977,0.000,0
1639814316.540,909.180,-99.121,-126.465,26.855,0.000,0
1639814316.543,-382.812,-32.715,-52.246,-7.324,0.000,0
1639814316.547,-1000.000,30.762,42.480,-39.062,0.000,0
1639814316.551,-788.574,25.879,47.852,-25.879,0.000,0
1639814316.555,531.250,-20.996,-29.297,-5.859,0.000,0
1639814316.559,960.449,-102.539,-138.672,29.785,0.000,0
1639814316.563,-389.648,-61.523,-79.590,8.789,0.000,0
1639814316.567,-1000.000,11.719,16.602,-42.969,0.000,0
1639814316.571,-835.938,13.184,27.832,-48.340,0.000,0
1639814316.575,353.516,-13.672,-20.996,-18.066,0.000,0
1639814316.579,-894.531,-93.262,-128.418,21.484,0.000,0
1639814316.582,-96.680,-66.406,-89.355,-10.254,0.000,0
1639814316.586,-1000.000,15.137,14.160,-46.387,0.000,0
1639814316.590,-966.309,16.602,24.414,-42.969,0.000,0
1639814316.594,112.793,-10.254,-22.461,-25.391,0.000,0
1639814316.598,-840.820,-96.680,-135.742,1.953,0.000,0
1639814316.602,48.828,-83.984,-111.328,9.277,0.000,0
1639814316.606,-1000.000,9.277,9.277,-24.902,0.000,0
1639814316.610,-994.629,25.391,40.527,-49.805,0.000,0
1639814316.614,43.945,7.812,10.742,-29.297,0.000,0
1639814316.618,-821.289,-71.289,-111.816,4.395,0.000,0
1639814316.622,187.012,-79.102,-110.352,1.465,0.000,0
1639814316.625,-1000.000,-0.488,7.812,-39.062,0.000,0
1639814316.629,-1000.000,21.484,32.715,-58.594,0.000,0
1639814316.633,-109.863,10.742,15.625,-37.109,0.000,0
1639814316.637,-824.219,-72.266,-103.516,-3.418,0.000,0
1639814316.641,284.180,-100.586,-141.113,3.418,0.000,0
1639814316.645,-957.520,-8.789,-19.531,-34.180,0.000,0
1639814316.649,-1000.000,29.297,32.227,-52.734,0.000,0
1639814316.653,-320.312,16.113,11.719,-17.090,0.000,0
1639814316.657,-900.391,-51.758,-93.262,10.254,0.000,0
1639814316.661,491.699,-84.473,-133.789,6.348,0.000,0
1639814316.664,-825.195,-9.277,-36.621,-24.414,0.000,0
1639814316.668,-1000.000,23.438,24.414,-49.805,0.000,0
1639814316.672,-317.871,9.277,30.273,-47.363,0.000,0
1639814316.676,-937.500,-47.363,-71.289,-2.930,0.000,0
1639814316.680,583.496,-93.262,-144.531,16.602,0.000,0
1639814316.684,-716.309,-31.250,-44.922,-35.156,0.000,0
1639814316.688,-1000.000,12.695,30.762,-50.781,0.000,0
1639814316.692,-521.484,15.625,34.180,-28.809,0.000,0
1639814316.696,858.398,-39.551,-53.711,-3.418,0.000,0
1639814316.700,840.820,-103.516,-148.926,19.531,0.000,0
1639814316.704,-460.449,-43.945,-62.500,-3.418,0.000,0
1639814316.707,-1000.000,16.113,25.391,-34.668,0.000,0
1639814316.711,-650.879,15.137,34.668,-40.527,0.000,0
1639814316.715,683.105,-33.691,-42.969,-15.625,0.000,0
1639814316.719,969.727,-95.703,-147.949,6.348,0.000,0
1639814316.723,-307.129,-49.805,-74.219,-32.227,0.000,0
1639814316.727,-1000.000,17.578,20.508,-53.223,0.000,0
1639814316.731,-785.156,25.879,40.039,-36.621,0.000,0
1639814316.735,493.164,-14.648,-24.902,-15.137,0.000,0
1639814316.739,-986.816,-93.262,-130.371,13.672,0.000,0
1639814316.743,-285.156,-66.406,-83.496,-4.883,0.000,0
1639814316.746,-1000.000,13.672,-1.465,-39.551,0.000,0
1639814316.750,-870.117,22.949,19.531,-50.781,0.000,0
1639814316.754,267.090,-14.648,-26.367,-29.297,0.000,0
1639814316.758,-859.863,-91.309,-136.719,10.254,0.000,0
1639814316.762,-2.441,-71.289,-89.844,-16.602,0.000,0
1639814316.766,-1000.000,5.859,21.484,-61.035,0.000,0
1639814316.770,-991.211,13.672,32.227,-56.152,0.000,0
1639814316.774,69.824,-7.324,-18.066,-38.086,0.000,0
1639814316.778,-824.707,-83.496,-131.348,-8.301,0.000,0
1639814316.782,116.211,-84.473,-116.699,-14.160,0.000,0
1639814316.786,-1000.000,-5.859,1.465,-37.109,0.000,0
1639814316.789,-1000.000,11.230,29.785,-41.992,0.000,0
1639814316.793,-78.125,-6.836,-2.930,-38.086,0.000,1
1639814316.797,-819.336,-83.008,-124.512,5.371,0.000,0
1639814316.801,224.121,-90.332,-126.953,7.324,0.000,0
1639814316.805,-998.047,-6.348,9.277,-38.574,0.000,0
1639814316.809,-1000.000,19.531,38.086,-40.527,0.000,0
1639814316.813,-198.730,8.789,8.301,-26.367,0.000,0
1639814316.817,-852.051,-59.082,-98.145,-6.836,0.000,0
1639814316.821,396.484,-83.008,-126.465,-0.977,0.000,0
1639814316.825,-879.883,-7.812,-20.020,-34.180,0.000,0
1639814316.829,-1000.000,10.742,23.438,-48.340,0.000,0
1639814316.832,-354.004,0.488,20.020,-23.438,0.000,0
1639814316.836,-924.805,-58.105,-72.266,6.836,0.000,0
1639814316.840,527.344,-98.633,-129.395,12.695,0.000,0
1639814316.844,-794.922,-19.043,-30.762,-15.625,0.000,0
1639814316.848,-1000.000,23.438,31.250,-46.875,0.000,0
1639814316.852,-411.133,7.812,35.156,-38.086,0.000,0
1639814316.856,984.863,-44.434,-57.129,16.602,0.000,0
1639814316.860,672.363,-98.145,-151.367,31.738,0.000,0
1639814316.864,-638.672,-34.180,-57.129,-15.137,0.000,0
1639814316.868,-1000.000,28.809,39.062,-32.715,0.000,0
1639814316.871,-564.941,19.043,40.527,-16.113,0.000,0
1639814316.875,803.711,-38.574,-49.316,6.836,0.000,0
1639814316.879,859.375,-100.098,-139.648,9.277,0.000,0
1639814316.883,-462.402,-41.504,-56.152,-34.180,0.000,0
1639814316.887,-1000.000,20.508,22.949,-67.383,0.000,0
1639814316.891,-850.586,13.672,21.484,-59.570,0.000,0
1639814316.895,437.988,-32.227,-29.785,-26.855,0.000,0
1639814316.899,-974.121,-102.051,-133.301,17.578,0.000,0
1639814316.903,-271.973,-55.664,-75.684,6.836,0.000,0
1639814316.907,-1000.000,21.973,22.949,-45.410,0.000,0
1639814316.911,-832.031,24.414,30.273,-56.641,0.000,0
1639814316.914,392.090,-16.602,-26.367,-24.902,0.000,0
1639814316.918,-925.781,-90.820,-144.043,16.113,0.000,0
1639814316.922,-164.551,-50.781,-83.496,5.859,0.000,0
1639814316.926,-1000.000,21.484,37.109,-32.715,0.000,0
1639814316.930,-944.824,18.555,20.020,-36.133,0.000,0
1639814316.934,136.230,-3.906,-17.578,-8.789,0.000,0
1639814316.938,-837.891,-83.496,-115.234,28.320,0.000,0
1639814316.942,58.105,-62.988,-97.168,12.207,0.000,0
1639814316.946,-1000.000,21.484,21.484,-35.645,0.000,0
1639814316.950,-1000.000,26.367,42.480,-44.434,0.000,0
1639814316.954,-39.551,7.324,11.230,-21.484,0.000,0
1639814316.957,-816.406,-67.383,-103.516,6.836,0.000,0
1639814316.961,172.363,-75.684,-112.793,6.836,0.000,0
1639814316.965,-1000.000,8.789,-4.395,-26.367,0.000,0
1639814316.969,-1000.000,25.391,33.203,-45.410,0.000,0
1639814316.973,-162.109,-1.953,12.695,-31.250,0.000,0
1639814316.977,-824.219,-76.172,-109.375,13.184,0.000,0
1639814316.981,241.699,-94.727,-133.301,23.926,0.000,0
1639814316.985,-1000.000,-3.906,-16.602,-15.625,0.000,0
1639814316.989,-1000.000,40.039,39.062,-45.898,0.000,0
1639814316.993,-230.957,20.996,29.297,-37.598,0.000,0
1639814316.996,-875.488,-62.012,-77.148,-5.859,0.000,0
1639814317.000,476.074,-90.332,-126.465,11.719,0.000,0
1639814317.004,-816.406,3.418,-22.949,-17.090,0.000,0
1639814317.008,-1000.000,38.574,31.250,-49.316,0.000,0
1639814317.012,-365.234,20.020,10.742,-24.414,0.000,0
1639814317.016,-957.520,-46.875,-75.195,12.207,0.000,0
1639814317.020,592.773,-89.844,-139.160,19.531,0.000,0
1639814317.024,-725.586,-13.184,-37.598,-2.930,0.000,0
1639814317.028,-1000.000,24.414,46.387,-33.691,0.000,0
1639814317.032,-483.887,15.137,34.668,-25.879,0.000,0
1639814317.036,903.809,-35.645,-52.734,12.207,0.000,0
1639814317.039,766.113,-96.191,-139.648,30.762,0.000,0
1639814317.043,-543.945,-34.668,-59.082,-8.789,0.000,0
1639814317.047,-1000.000,19.043,36.133,-45.410,0.000,0
1639814317.051,-636.230,5.371,36.621,-35.156,0.000,0
1639814317.055,710.938,-33.203,-70.312,-2.441,0.000,0
1639814317.059,916.016,-84.961,-156.250,29.297,0.000,0
1639814317.063,-402.344,-40.039,-53.223,8.789,0.000,0
1639814317.067,-1000.000,22.461,40.039,-26.367,0.000,0
1639814317.071,-921.387,25.879,48.828,-26.367,0.000,0
1639814317.075,277.344,-13.184,-8.789,-10.742,0.000,0
1639814317.078,-895.996,-85.449,-115.234,26.367,0.000,0
1639814317.082,-117.676,-44.434,-61.523,13.184,0.000,0
1639814317.086,-1000.000,30.762,25.879,-31.738,0.000,0
1639814317.090,-839.355,24.414,21.484,-41.016,0.000,0
1639814317.094,336.914,-9.766,-21.484,-16.113,0.000,0
1639814317.098,-860.352,-80.566,-128.418,17.578,0.000,0
1639814317.102,-1.953,-58.594,-106.445,-1.953,0.000,0
1639814317.106,-1000.000,20.996,11.719,-31.738,0.000,0
1639814317.110,-975.586,25.879,48.828,-31.738,0.000,0
1639814317.114,56.152,-4.395,7.324,-9.766,0.000,0
1639814317.118,-819.824,-89.844,-116.699,23.438,0.000,0
1639814317.121,206.543,-83.496,-104.004,7.324,0.000,0
1639814317.125,-1000.000,12.207,28.320,-34.668,0.000,0
1639814317.129,-1000.000,23.438,45.898,-40.039,0.000,0
1639814317.133,-40.039,-2.930,-16.113,-25.391,0.000,0
1639814317.137,-823.730,-67.383,-122.559,5.371,0.000,0
1639814317.141,328.613,-81.055,-116.699,17.090,0.000,0
1639814317.145,-947.754,-3.418,-9.766,-29.297,0.000,0
1639814317.149,-1000.000,20.508,31.250,-59.082,0.000,0
1639814317.153,-125.977,0.977,28.320,-33.203,0.000,0
1639814317.157,-829.102,-67.871,-78.125,-4.395,0.000,0
1639814317.161,289.551,-96.680,-116.211,10.254,0.000,0
1639814317.164,-967.773,-13.672,-14.648,-16.113,0.000,0
1639814317.168,-1000.000,26.367,46.387,-39.551,0.000,0
1639814317.172,-266.113,16.602,21.484,-20.996,0.000,0
1639814317.176,-916.992,-55.664,-121.582,7.324,0.000,0
1639814317.180,608.887,-102.051,-159.180,25.391,0.000,0
1639814317.184,-678.711,-15.137,-23.926,-6.836,0.000,0
1639814317.188,-1000.000,26.367,39.551,-44.922,0.000,0
1639814317.192,-408.203,6.836,33.691,-42.969,0.000,0
1639814317.196,966.797,-44.922,-49.805,-20.508,0.000,0
1639814317.200,783.691,-96.680,-127.441,6.348,0.000,0
1639814317.203,-510.742,-35.645,-39.551,-20.508,0.000,0
1639814317.207,-1000.000,18.066,39.062,-38.574,0.000,0
1639814317.211,-499.512,17.090,41.992,-30.762,0.000,0
1639814317.215,847.656,-32.227,-41.992,-0.977,0.000,0
1639814317.219,894.531,-97.656,-145.020,27.832,0.000,0
1639814317.223,-360.840,-50.781,-67.871,-11.719,0.000,0
1639814317.227,-1000.000,16.602,20.996,-52.246,0.000,0
1639814317.231,-660.156,19.043,26.367,-43.457,0.000,0
1639814317.235,630.371,-29.297,-41.992,-14.648,0.000,0
1639814317.239,-959.473,-99.121,-145.020,3.906,0.000,0
1639814317.243,-198.730,-48.828,-63.965,-19.531,0.000,0
1639814317.246,-1000.000,20.996,42.969,-38.574,0.000,0
1639814317.250,-824.707,14.160,44.434,-26.855,0.000,0
1639814317.254,294.922,-13.672,-29.785,-11.230,0.000,0
1639814317.258,-893.555,-89.844,-156.250,24.414,0.000,0
1639814317.262,-99.121,-58.105,-97.168,0.000,0.000,0
1639814317.266,-1000.000,27.344,23.926,-40.039,0.000,0
1639814317.270,-934.082,28.320,31.250,-40.039,0.000,0
1639814317.274,175.293,-1.953,-10.254,-20.508,0.000,0
1639814317.278,-848.145,-81.543,-126.953,9.766,0.000,0
1639814317.282,9.766,-70.312,-114.746,-11.230,0.000,0
1639814317.286,-1000.000,15.625,0.000,-49.805,0.000,0
1639814317.289,-1000.000,24.414,30.762,-39.551,0.000,0
1639814317.293,11.719,-8.789,0.977,-14.160,0.000,0
1639814317.297,-816.895,-91.309,-123.047,14.160,0.000,0
1639814317.301,196.777,-91.309,-124.512,16.602,0.000,0
1639814317.305,-996.582,0.977,3.906,-33.203,0.000,0
1639814317.309,-1000.000,20.020,44.922,-43.457,0.000,0
1639814317.313,-238.281,7.324,18.555,-15.625,0.000,0
1639814317.317,-848.633,-55.176,-101.562,16.113,0.000,0
1639814317.321,361.816,-79.590,-135.254,17.090,0.000,0
1639814317.325,-933.594,-10.254,-20.020,-31.250,0.000,0
1639814317.328,-1000.000,8.301,27.344,-49.805,0.000,0
1639814317.332,-209.961,-7.324,15.625,-32.715,0.000,0
1639814317.336,-867.188,-70.801,-93.262,-2.930,0.000,0
1639814317.340,439.453,-103.516,-147.461,12.695,0.000,0
1639814317.344,-846.680,-25.879,-27.344,-22.461,0.000,0
1639814317.348,-1000.000,17.578,34.180,-58.594,0.000,0
1639814317.352,-354.492,8.789,22.949,-49.805,0.000,0
1639814317.356,-978.027,-53.711,-66.406,-11.230,0.000,0
1639814317.360,690.430,-104.004,-132.812,16.602,0.000,0
1639814317.364,-602.051,-31.738,-44.922,-12.207,0.000,0
1639814317.368,-1000.000,17.578,25.879,-39.551,0.000,0
1639814317.371,-493.164,8.789,30.273,-39.062,0.000,0
1639814317.375,881.836,-39.062,-58.594,-18.555,0.000,0
1639814317.379,857.422,-95.703,-149.902,24.414,0.000,0
1639814317.383,-425.293,-41.992,-62.500,1.465,0.000,0
1639814317.387,-1000.000,18.066,26.855,-26.855,0.000,0
1639814317.391,-690.918,18.555,33.203,-29.785,0.000,0
1639814317.395,663.086,-25.391,-32.227,-13.184,0.000,0
1639814317.399,923.340,-97.656,-139.648,21.484,0.000,0
1639814317.403,-423.828,-61.523,-92.285,-11.719,0.000,0
1639814317.407,-1000.000,9.277,2.930,-53.711,0.000,0
1639814317.410,-772.461,3.906,28.809,-41.016,0.000,0
1639814317.414,464.355,-41.504,-33.203,-21.484,0.000,0
1639814317.418,-925.781,-102.051,-147.461,-4.395,0.000,0
1639814317.422,-150.391,-60.547,-89.844,-26.367,0.000,0
1639814317.426,-1000.000,9.277,18.066,-52.246,0.000,0
1639814317.430,-939.453,1.465,36.133,-52.734,0.000,0
1639814317.434,205.078,-31.250,-23.438,-23.926,0.000,0
1639814317.438,-869.629,-99.121,-155.273,13.184,0.000,0
1639814317.442,-54.199,-69.824,-104.980,-10.742,0.000,0
1639814317.446,-1000.000,12.207,22.949,-36.133,0.000,0
1639814317.450,-981.445,16.113,36.621,-48.340,0.000,0
1639814317.453,68.848,-14.160,-15.137,-45.898,0.000,0
1639814317.457,-825.195,-97.168,-136.719,-2.441,0.000,0
1639814317.461,117.188,-81.055,-124.023,0.000,0.000,0
1639814317.465,-1000.000,8.789,0.488,-46.387,0.000,0
1639814317.469,-1000.000,12.695,37.598,-52.246,0.000,0
1639814317.473,-65.918,-11.230,0.488,-27.832,0.000,0
1639814317.477,-819.336,-83.984,-126.953,-4.395,0.000,0
1639814317.481,275.391,-95.703,-145.996,5.859,0.000,0
1639814317.485,-960.938,-5.859,-29.297,-35.156,0.000,0
1639814317.489,-1000.000,20.508,17.090,-48.828,0.000,0
1639814317.493,-287.598,-1.953,8.789,-25.879,0.000,0
1639814317.496,-879.883,-66.895,-96.680,0.977,0.000,0
1639814317.500,443.359,-86.426,-134.766,17.578,0.000,0
1639814317.504,-869.141,-10.254,-21.973,-31.738,0.000,0
1639814317.508,-1000.000,26.855,32.715,-52.734,0.000,0
1639814317.512,-257.324,17.090,19.531,-26.855,0.000,0
1639814317.516,-902.344,-63.477,-88.379,0.488,0.000,0
1639814317.520,530.762,-111.328,-145.508,22.461,0.000,0
1639814317.524,-777.832,-23.926,-42.480,-16.113,0.000,0
1639814317.528,-1000.000,25.879,19.531,-47.363,0.000,0
1639814317.532,-394.531,11.230,17.090,-43.945,0.000,0
1639814317.535,954.102,-48.828,-70.312,-15.137,0.000,0
1639814317.539,686.523,-96.191,-134.766,5.371,0.000,0
1639814317.543,-664.551,-29.297,-36.133,-27.344,0.000,0
1639814317.547,-1000.000,21.484,28.320,-45.410,0.000,0
1639814317.551,-719.727,15.625,12.695,-44.434,0.000,0
1639814317.555,625.000,-33.691,-68.848,-26.367,0.000,0
1639814317.559,957.031,-95.703,-150.391,-6.836,0.000,0
1639814317.563,-351.074,-41.992,-63.965,-25.879,0.000,0
1639814317.567,-1000.000,21.484,29.785,-47.363,0.000,0
1639814317.571,-712.891,14.648,31.250,-38.086,0.000,0
1639814317.575,610.352,-28.320,-35.156,-11.719,0.000,0
1639814317.578,973.145,-103.027,-143.066,13.184,0.000,0
1639814317.582,-349.121,-62.988,-81.543,-2.930,0.000,0
1639814317.586,-1000.000,22.461,25.879,-41.016,0.000,0
1639814317.590,-829.590,31.738,36.133,-52.246,0.000,0
1639814317.594,357.910,-17.090,-20.508,-40.039,0.000,0
1639814317.598,-889.648,-97.168,-142.090,-9.766,0.000,0
1639814317.602,-86.914,-68.848,-113.770,-17.578,0.000,0
1639814317.606,-1000.000,11.230,10.254,-55.664,0.000,0
1639814317.610,-986.328,34.180,36.133,-52.734,0.000,0
1639814317.614,90.332,7.324,-15.625,-25.879,0.000,1
1639814317.618,-831.055,-78.125,-141.602,10.254,0.000,0
1639814317.621,63.477,-72.266,-125.488,1.953,0.000,0
1639814317.625,-1000.000,6.348,-7.812,-39.062,0.000,0
1639814317.629,-1000.000,24.414,21.973,-40.527,0.000,0
1639814317.633,-58.105,2.441,5.859,-20.508,0.000,0
1639814317.637,-818.848,-78.613,-116.699,20.508,0.000,0
1639814317.641,160.156,-70.801,-124.512,22.461,0.000,0
1639814317.645,-1000.000,14.160,-5.371,-34.180,0.000,0
1639814317.649,-1000.000,28.320,28.320,-49.316,0.000,0
1639814317.653,-129.395,5.371,6.836,-34.668,0.000,0
1639814317.657,-828.613,-77.148,-105.469,-6.348,0.000,0
1639814317.660,327.148,-92.773,-140.625,5.859,0.000,0
1639814317.664,-934.570,-2.930,-25.879,-30.762,0.000,0
1639814317.668,-1000.000,19.531,25.879,-48.340,0.000,0
1639814317.672,-287.598,5.371,12.207,-38.086,0.000,0
1639814317.676,-893.066,-62.988,-85.449,-24.414,0.000,0
1639814317.680,483.887,-101.074,-142.090,-9.277,0.000,0
1639814317.684,-822.754,-8.301,-41.016,-23.926,0.000,0
1639814317.688,-1000.000,39.062,22.949,-42.969,0.000,0
1639814317.692,-345.215,20.020,13.672,-42.969,0.000,0
1639814317.696,-947.754,-50.293,-74.219,-6.348,0.000,0
1639814317.700,574.707,-98.633,-143.066,24.414,0.000,0
1639814317.703,-737.793,-23.926,-55.664,-25.879,0.000,0
1639814317.707,-1000.000,27.344,24.414,-56.641,0.000,0
1639814317.711,-496.582,18.555,19.043,-40.039,0.000,0
1639814317.715,888.184,-35.645,-68.848,-7.812,0.000,0
1639814317.719,791.992,-99.609,-153.809,12.207,0.000,0
1639814317.723,-527.832,-41.992,-76.660,-32.715,0.000,0
1639814317.727,-1000.000,23.438,15.137,-58.105,0.000,0
1639814317.731,-818.359,19.531,17.578,-38.574,0.000,0
1639814317.735,476.074,-31.738,-48.828,-17.578,0.000,0
1639814317.739,-977.539,-92.773,-137.207,19.531,0.000,0
1639814317.742,-260.742,-47.363,-74.219,-7.812,0.000,0
1639814317.746,-1000.000,17.090,5.859,-49.805,0.000,0
1639814317.750,-770.996,21.973,8.301,-46.387,0.000,0
1639814317.754,493.652,-24.414,-39.551,-19.043,0.000,0
1639814317.758,-946.777,-104.004,-158.203,27.832,0.000,0
1639814317.762,-185.547,-64.941,-115.723,1.953,0.000,0
1639814317.766,-1000.000,10.742,6.836,-52.734,0.000,0
1639814317.770,-886.719,10.742,23.926,-56.152,0.000,0
1639814317.774,262.207,-28.809,-31.738,-18.555,0.000,0
1639814317.778,-859.375,-111.328,-136.719,16.602,0.000,0
1639814317.782,-16.113,-86.426,-104.492,-12.207,0.000,0
1639814317.785,-1000.000,-1.953,6.348,-52.734,0.000,0
1639814317.789,-1000.000,9.277,27.832,-43.457,0.000,0
1639814317.793,13.184,-16.113,-10.254,-25.391,0.000,0
1639814317.797,-816.895,-85.449,-123.047,9.277,0.000,0
1639814317.801,177.246,-81.543,-115.723,-1.465,0.000,0
1639814317.805,-1000.000,-9.766,-1.465,-62.012,0.000,0
1639814317.809,-1000.000,5.859,16.602,-63.965,0.000,0
1639814317.813,9.766,-7.812,-8.789,-22.949,0.000,0
1639814317.817,-828.613,-81.543,-115.723,2.930,0.000,0
1639814317.821,188.965,-101.074,-145.996,7.812,0.000,0
1639814317.825,-1000.000,-16.602,-33.203,-28.320,0.000,0
1639814317.828,-1000.000,22.461,21.484,-48.340,0.000,0
1639814317.832,-218.750,6.348,0.977,-39.062,0.000,0
1639814317.836,-850.098,-65.430,-111.328,-14.648,0.000,0
1639814317.840,363.281,-86.426,-147.949,5.859,0.000,0
1639814317.844,-912.109,-7.324,-27.344,-22.949,0.000,0
1639814317.848,-1000.000,20.996,28.320,-40.039,0.000,0
1639814317.852,-335.449,6.836,16.602,-28.320,0.000,0
1639814317.856,-914.062,-65.430,-83.984,-0.488,0.000,0
1639814317.860,499.512,-102.051,-139.648,12.207,0.000,0
1639814317.864,-816.406,-20.996,-37.598,-20.508,0.000,0
