timestamps,TP9,AF7,AF8,TP10,Right AUX, Marker
1644798353.598,-121.582,-1000.000,-70.801,-61.035,0.000,0
1644798353.593,-121.582,-710.938,-47.852,-98.145,0.000,0
1644798353.597,-116.699,446.289,-38.574,-104.980,0.000,0
1644798353.601,-94.238,773.438,-53.711,-72.754,0.000,0
1644798353.605,-94.727,-142.090,-68.848,-39.551,0.000,0
1644798353.609,-116.211,-916.992,-72.266,-55.176,0.000,0
1644798353.613,-121.582,-880.371,-56.641,-88.867,0.000,0
1644798353.617,-101.562,-59.570,-46.387,-78.613,0.000,0
1644798353.622,-95.215,43.457,-51.758,-55.176,0.000,0
1644798353.626,-107.422,-525.879,-54.199,-41.992,0.000,0
1644798353.630,-124.023,-835.938,-60.547,-52.734,0.000,0
1644798353.634,-136.230,-1000.000,-54.688,-84.473,0.000,0
1644798353.638,-125.977,-180.176,-27.344,-96.680,0.000,0
1644798353.633,-119.141,795.898,-34.668,-92.285,0.000,0
1644798353.637,-117.188,392.578,-62.500,-83.496,0.000,0
1644798353.641,-122.559,-649.902,-77.637,-70.312,0.000,0
1644798353.645,-134.277,-946.289,-65.430,-81.543,0.000,0
1644798353.649,-113.770,-22.949,-41.992,-104.492,0.000,0
1644798353.653,-94.238,683.594,-38.086,-86.914,0.000,0
1644798353.657,-107.910,-135.254,-63.965,-52.246,0.000,0
1644798353.661,-114.258,-1000.000,-81.055,-50.293,0.000,0
1644798353.665,-128.906,-963.379,-61.523,-93.750,0.000,0
1644798353.669,-126.465,-215.820,-39.551,-110.840,0.000,0
1644798353.673,-111.816,515.137,-35.156,-86.426,0.000,0
1644798353.677,-116.211,348.145,-50.781,-70.801,0.000,0
1644798353.673,-115.723,-423.340,-58.105,-59.082,0.000,0
1644798353.677,-119.629,-1000.000,-56.641,-74.707,0.000,0
1644798353.681,-110.840,-604.492,-38.086,-95.703,0.000,0
1644798353.685,-92.773,580.078,-25.391,-78.125,0.000,0
1644798353.689,-104.492,617.188,-51.758,-65.918,0.000,0
1644798353.693,-109.375,-489.746,-75.195,-55.176,0.000,0
1644798353.697,-109.375,-1000.000,-70.312,-56.152,0.000,0
1644798353.701,-122.559,-689.453,-41.504,-89.844,0.000,0
1644798353.705,-110.352,474.609,-30.273,-100.586,0.000,0
1644798353.709,-97.656,567.871,-46.875,-78.125,0.000,0
1644798353.713,-109.863,-498.535,-59.082,-56.152,0.000,0
1644798353.717,-128.906,-1000.000,-63.965,-74.219,0.000,0
1644798353.714,-127.930,-607.422,-48.828,-110.840,0.000,0
1644798353.718,-116.211,210.449,-42.480,-103.516,0.000,0
1644798353.722,-108.887,426.758,-52.734,-73.730,0.000,0
1644798353.726,-107.910,-166.016,-58.105,-57.129,0.000,0
1644798353.730,-120.117,-910.645,-58.594,-65.918,0.000,0
1644798353.734,-124.512,-1000.000,-48.340,-96.680,0.000,0
1644798353.738,-110.352,-210.449,-35.645,-99.121,0.000,0
1644798353.742,-110.840,564.453,-40.527,-81.055,0.000,0
1644798353.746,-114.746,-40.039,-57.129,-62.988,0.000,0
1644798353.750,-113.281,-932.129,-65.918,-60.059,0.000,0
1644798353.754,-110.840,-870.605,-45.898,-99.121,0.000,0
1644798353.758,-120.605,196.777,-28.320,-116.211,0.000,0
1644798353.756,-115.723,765.625,-44.922,-76.660,0.000,0
1644798353.760,-101.074,-260.742,-64.453,-47.852,0.000,0
1644798353.764,-104.004,-1000.000,-67.383,-53.223,0.000,0
1644798353.768,-124.023,-859.375,-53.711,-87.402,0.000,0
1644798353.772,-125.488,-153.809,-39.062,-94.727,0.000,0
1644798353.775,-102.051,258.789,-39.551,-71.777,0.000,0
1644798353.779,-103.516,-277.344,-58.594,-55.176,0.000,0
1644798353.783,-125.488,-879.883,-75.684,-51.270,0.000,0
1644798353.787,-130.371,-1000.000,-57.617,-80.566,0.000,0
