timestamps,TP9,AF7,AF8,TP10,Right AUX
1637814693.977,-330.078,-532.227,-861.816,173.340,0.000,0
1637814693.980,968.750,904.785,-30.273,-1000.000,0.000,0
1637814693.984,-938.477,-951.172,617.676,-1000.000,0.000,0
1637814693.988,603.027,752.441,136.230,-555.176,0.000,0
1637814693.992,-1000.000,-766.113,-928.223,-955.078,0.000,0
1637814693.992,-550.293,-802.734,-937.988,403.320,0.000,0
1637814693.996,916.992,742.188,-111.816,-980.957,0.000,0
1637814694.000,-977.051,-967.285,590.332,-1000.000,0.000,0
1637814694.004,843.262,939.941,265.625,-768.555,0.000,0
1637814694.008,-648.926,-364.258,-759.766,813.477,0.000,0
1637814694.012,-837.402,-1000.000,-1000.000,636.719,0.000,0
1637814694.016,746.094,422.852,-145.996,-914.062,0.000,0
1637814694.020,-989.746,-953.613,574.219,-1000.000,0.000,0
1637814694.023,-984.863,-974.121,388.184,-970.703,0.000,0
1637814694.027,-223.633,-58.594,-555.664,406.250,0.000,0
1637814694.031,-1000.000,-1000.000,-1000.000,951.172,0.000,0
1637814694.035,419.922,170.898,-373.535,-623.535,0.000,0
1637814694.036,-955.078,-952.148,428.223,-1000.000,0.000,0
1637814694.039,-963.379,-947.754,529.297,-1000.000,0.000,0
1637814694.043,21.484,166.016,-384.766,57.617,0.000,0
1637814694.047,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814694.051,129.883,-28.809,-471.191,-269.531,0.000,0
1637814694.055,-953.613,-963.867,419.922,-1000.000,0.000,0
1637814694.059,-944.824,-937.500,588.867,-1000.000,0.000,0
1637814694.063,234.863,233.887,-282.227,-163.574,0.000,0
1637814694.066,-1000.000,-1000.000,-1000.000,-817.871,0.000,0
1637814694.070,-92.285,-187.988,-498.047,-48.340,0.000,0
1637814694.074,-968.750,-993.164,411.133,-1000.000,0.000,0
1637814694.078,-934.570,-920.410,609.863,-1000.000,0.000,0
1637814694.080,230.957,224.121,-180.176,-270.996,0.000,0
1637814694.084,-1000.000,-1000.000,-1000.000,-825.195,0.000,0
1637814694.087,-203.613,-197.266,-731.445,170.410,0.000,0
1637814694.091,-998.047,996.094,158.691,-1000.000,0.000,0
1637814694.095,-918.457,-919.922,654.297,-1000.000,0.000,0
1637814694.099,222.656,348.145,-67.383,-256.348,0.000,0
1637814694.103,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814694.107,-194.336,-256.348,-791.992,165.039,0.000,0
1637814694.111,992.188,985.840,97.656,-1000.000,0.000,0
1637814694.114,-925.293,-935.059,664.551,-1000.000,0.000,0
1637814694.118,424.805,530.762,-3.906,-355.469,0.000,0
1637814694.122,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814694.124,-321.777,-465.820,-831.543,173.340,0.000,0
1637814694.128,972.168,935.059,34.180,-1000.000,0.000,0
1637814694.132,-938.965,-955.078,639.160,-1000.000,0.000,0
1637814694.135,595.703,730.957,94.238,-554.688,0.000,0
1637814694.139,-1000.000,-824.219,-972.656,-954.590,0.000,0
1637814694.143,-547.852,-716.309,-906.250,384.277,0.000,0
1637814694.147,915.039,823.242,-70.312,-989.258,0.000,0
1637814694.151,-971.191,-976.074,559.082,-1000.000,0.000,0
1637814694.155,824.219,921.875,308.594,-770.020,0.000,0
1637814694.159,-678.223,-440.430,-684.082,817.383,0.000,0
1637814694.162,-818.359,-1000.000,-996.582,608.887,0.000,0
1637814694.166,757.324,542.480,-239.258,-931.641,0.000,0
1637814694.168,-983.887,-963.379,529.785,-1000.000,0.000,0
1637814694.172,991.211,-979.492,370.117,-977.051,0.000,0
1637814694.176,-276.855,-102.051,-629.395,419.434,0.000,0
1637814694.180,-1000.000,-1000.000,-1000.000,904.785,0.000,0
1637814694.184,439.453,223.633,-332.520,-682.617,0.000,0
1637814694.187,-954.102,-947.754,453.125,-1000.000,0.000,0
1637814694.191,-970.215,-955.078,496.582,-1000.000,0.000,0
1637814694.195,-23.438,111.816,-429.688,87.402,0.000,0
1637814694.199,-1000.000,-1000.000,-1000.000,-875.000,0.000,0
1637814694.203,147.461,-2.441,-477.539,-352.539,0.000,0
1637814694.207,-950.684,-964.355,363.770,-1000.000,0.000,0
1637814694.211,-949.707,-938.477,594.238,-1000.000,0.000,0
1637814694.212,177.734,233.887,-266.602,-127.930,0.000,0
1637814694.216,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814694.220,-73.730,-185.547,-601.562,-124.023,0.000,0
1637814694.224,-973.145,-992.676,302.734,-1000.000,0.000,0
1637814694.228,-927.246,-920.410,633.789,-1000.000,0.000,0
1637814694.232,213.379,224.609,-195.312,-250.000,0.000,0
1637814694.236,-1000.000,-1000.000,-1000.000,-887.695,0.000,0
1637814694.239,-115.723,-200.684,-559.570,-7.812,0.000,2
1637814694.243,991.211,999.512,338.867,-1000.000,0.000,0
1637814694.247,-918.457,-918.945,621.582,-1000.000,0.000,0
1637814694.251,224.609,277.832,-120.605,-265.625,0.000,0
1637814694.255,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814694.257,-198.730,-237.305,-784.180,168.457,0.000,0
1637814694.261,996.094,984.375,79.102,-1000.000,0.000,0
1637814694.264,-919.922,-927.734,646.973,-1000.000,0.000,0
1637814694.268,326.172,460.938,-8.301,-293.945,0.000,0
1637814694.272,-1000.000,-1000.000,-1000.000,-842.773,0.000,0
1637814694.276,-272.461,-436.035,-840.332,166.504,0.000,0
1637814694.280,976.074,931.152,21.973,-1000.000,0.000,0
1637814694.284,-930.176,-936.035,654.785,-1000.000,0.000,0
1637814694.288,517.090,646.973,53.711,-467.773,0.000,0
1637814694.291,-1000.000,-927.246,-1000.000,-908.691,0.000,0
1637814694.295,-481.445,-669.434,-868.652,290.039,0.000,0
1637814694.299,924.316,838.379,-25.879,-1000.000,0.000,0
1637814694.302,-950.684,-962.891,595.215,-1000.000,0.000,0
1637814694.306,728.516,861.328,203.613,-637.207,0.000,0
1637814694.310,-836.914,-553.711,-835.938,978.516,0.000,0
1637814694.313,-707.520,-964.844,-970.215,516.602,0.000,0
1637814694.317,839.844,582.520,-216.797,-951.172,0.000,0
1637814694.321,-981.934,-961.426,502.930,-1000.000,0.000,0
1637814694.325,934.570,997.559,410.156,-876.953,0.000,0
1637814694.329,-437.500,-181.152,-553.711,615.234,0.000,0
1637814694.333,-992.188,-1000.000,-1000.000,804.199,0.000,0
1637814694.337,578.613,254.395,-346.680,-779.785,0.000,0
1637814694.340,-969.238,-947.266,453.613,-1000.000,0.000,0
1637814694.344,-975.098,-960.938,444.336,-1000.000,0.000,0
1637814694.347,-91.309,55.176,-500.977,190.430,0.000,0
1637814694.351,-1000.000,-1000.000,-1000.000,-922.852,0.000,0
1637814694.355,236.328,31.738,-437.012,-453.613,0.000,0
1637814694.359,-945.801,-962.891,387.695,-1000.000,0.000,0
1637814694.362,-953.613,-940.430,553.223,-1000.000,0.000,0
1637814694.366,129.883,218.750,-335.449,-54.688,0.000,0
1637814694.370,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814694.374,14.648,-164.551,-536.621,-163.574,0.000,0
1637814694.378,-958.984,-988.770,318.848,-1000.000,0.000,0
1637814694.382,-943.359,-922.363,630.371,-1000.000,0.000,0
1637814694.386,237.793,225.586,-155.762,-269.531,0.000,0
1637814694.389,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814694.391,-203.613,-201.660,-711.426,68.848,0.000,0
1637814694.395,-998.047,-999.512,214.355,-1000.000,0.000,0
1637814694.399,-918.457,-918.457,653.320,-1000.000,0.000,0
1637814694.403,222.656,261.230,-145.508,-263.672,0.000,0
1637814694.407,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814694.411,-198.730,-217.773,-760.742,170.410,0.000,0
1637814694.414,996.094,989.746,121.094,-1000.000,0.000,0
1637814694.418,-916.504,-926.758,654.297,-1000.000,0.000,0
1637814694.422,322.266,443.848,-41.016,-256.348,0.000,0
1637814694.426,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814694.430,-207.031,-369.629,-823.242,160.645,0.000,0
1637814694.434,998.535,958.008,20.508,-1000.000,0.000,0
1637814694.437,-939.453,-940.918,638.672,-1000.000,0.000,0
1637814694.440,521.484,626.465,54.199,-458.496,0.000,0
1637814694.444,-1000.000,-966.797,-1000.000,-903.320,0.000,0
1637814694.448,-435.059,-597.656,-883.789,288.086,0.000,0
1637814694.452,939.941,875.000,-57.129,-1000.000,0.000,0
1637814694.456,-939.453,-931.152,622.070,-1000.000,0.000,0
1637814694.460,667.969,730.957,191.895,-637.207,0.000,0
1637814694.463,-943.359,-790.039,-908.691,978.516,0.000,0
1637814694.467,-655.762,-893.066,-932.617,516.602,0.000,0
1637814694.471,875.000,641.113,-78.613,-951.172,0.000,0
1637814694.475,-979.980,-965.820,561.035,-1000.000,0.000,0
1637814694.479,898.438,973.145,295.410,-876.953,0.000,0
1637814694.482,-499.512,-255.371,-696.289,615.234,0.000,0
1637814694.486,-976.562,-1000.000,-1000.000,804.199,0.000,0
1637814694.489,585.449,293.945,-324.707,-779.785,0.000,0
1637814694.493,-963.867,-941.895,448.730,-1000.000,0.000,0
1637814694.497,-991.211,-974.121,457.520,-1000.000,0.000,0
1637814694.501,-151.367,-19.531,-487.305,190.430,0.000,0
1637814694.505,-1000.000,-1000.000,-1000.000,-922.852,0.000,0
1637814694.509,235.840,57.617,-441.895,-453.125,0.000,0
1637814694.512,-941.406,-961.426,426.758,-1000.000,0.000,0
1637814694.516,-963.379,-944.824,547.363,-1000.000,0.000,0
1637814694.520,53.711,182.129,-395.996,-46.387,0.000,0
1637814694.524,-1000.000,-1000.000,-1000.000,-816.406,0.000,0
1637814694.527,23.926,-154.297,-524.902,-162.598,0.000,0
1637814694.531,-964.355,-990.723,325.684,-1000.000,0.000,0
1637814694.535,-941.895,-922.363,574.219,-1000.000,0.000,0
1637814694.538,237.793,226.074,-242.676,-240.723,0.000,0
1637814694.542,-1000.000,-1000.000,-1000.000,-824.707,0.000,0
1637814694.546,-203.613,-203.613,-651.367,59.082,0.000,0
1637814694.550,-998.047,-997.070,252.441,-1000.000,0.000,0
1637814694.554,-918.457,-917.969,643.555,-1000.000,0.000,0
1637814694.558,222.656,223.633,-101.562,-264.160,0.000,0
1637814694.561,-1000.000,-1000.000,-1000.000,-827.148,0.000,0
1637814694.565,-204.102,-205.566,-778.320,170.410,0.000,0
1637814694.569,-997.559,993.652,123.535,-1000.000,0.000,0
1637814694.572,-918.457,-923.340,648.438,-1000.000,0.000,0
1637814694.576,222.656,352.051,-74.219,-256.348,0.000,0
1637814694.580,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814694.583,-193.848,-356.934,-812.988,162.598,0.000,0
1637814694.587,992.188,945.801,30.762,-1000.000,0.000,0
1637814694.591,-929.688,-923.340,644.531,-1000.000,0.000,0
1637814694.595,439.941,546.875,38.086,-406.738,0.000,0
1637814694.599,-1000.000,-1000.000,-1000.000,-885.254,0.000,0
1637814694.603,-397.461,-555.664,-866.699,198.242,0.000,0
1637814694.606,945.801,895.020,-30.762,-1000.000,0.000,0
1637814694.610,-941.406,-954.102,612.793,-1000.000,0.000,0
1637814694.614,655.762,779.297,170.898,-592.773,0.000,0
1637814694.617,-942.871,-722.656,-887.695,-984.863,0.000,0
1637814694.621,-592.773,-829.590,-958.496,423.340,0.000,0
1637814694.625,900.391,714.844,-85.449,-1000.000,0.000,0
1637814694.629,-969.727,-956.055,520.996,-1000.000,0.000,0
1637814694.632,843.750,917.969,162.109,-599.609,0.000,0
1637814694.636,-643.555,-390.625,-710.449,835.938,0.000,0
1637814694.640,-841.309,-1000.000,-996.094,629.883,0.000,0
1637814694.644,744.141,435.059,-145.996,-910.645,0.000,0
1637814694.648,-994.629,-958.008,561.523,-1000.000,0.000,0
1637814694.652,-973.633,-968.750,404.297,-987.305,0.000,0
1637814694.655,-181.152,-19.043,-530.273,375.488,0.000,0
1637814694.659,-1000.000,-1000.000,-1000.000,953.125,0.000,0
1637814694.662,417.969,145.996,-378.906,-623.047,0.000,0
1637814694.666,-955.078,-951.660,435.547,-1000.000,0.000,0
1637814694.670,-960.938,-948.242,557.617,-1000.000,0.000,0
1637814694.674,43.457,186.035,-354.980,57.617,0.000,0
1637814694.678,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814694.681,127.441,-75.195,-473.633,-269.531,0.000,0
1637814694.685,-951.660,-971.191,425.293,-1000.000,0.000,0
1637814694.689,-946.289,-933.594,618.652,-1000.000,0.000,0
1637814694.693,235.840,231.934,-252.441,-163.574,0.000,0
1637814694.697,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814694.701,-102.539,-203.613,-588.379,-48.340,0.000,0
1637814694.704,-971.191,-997.070,309.570,-1000.000,0.000,0
1637814694.707,-933.105,-917.969,620.605,-1000.000,0.000,0
1637814694.711,230.469,223.145,-170.898,-271.484,0.000,0
1637814694.715,-1000.000,-1000.000,-1000.000,-825.195,0.000,0
1637814694.719,-203.613,-197.266,-743.652,170.410,0.000,0
1637814694.723,-997.559,996.094,129.395,-1000.000,0.000,0
1637814694.726,-918.457,-921.387,657.715,-1000.000,0.000,0
1637814694.730,222.656,354.492,-20.508,-255.859,0.000,0
1637814694.734,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814694.738,-194.336,-287.598,-807.129,165.039,0.000,0
1637814694.742,992.188,974.609,85.938,-1000.000,0.000,0
1637814694.746,-925.293,-932.617,660.156,-1000.000,0.000,0
1637814694.749,424.805,536.621,6.348,-355.469,0.000,0
1637814694.752,-1000.000,-1000.000,-1000.000,-863.770,0.000,0
1637814694.756,-321.777,-514.160,-845.703,173.828,0.000,0
1637814694.760,972.168,911.621,5.371,-1000.000,0.000,0
1637814694.764,-939.941,-949.219,614.746,-1000.000,0.000,0
1637814694.768,603.516,736.816,139.648,-555.176,0.000,0
1637814694.771,-1000.000,-794.434,-908.203,-955.566,0.000,0
1637814694.775,-549.805,-774.414,-934.082,403.320,0.000,0
1637814694.779,916.992,766.113,-104.980,-980.957,0.000,0
1637814694.783,-977.051,-968.750,582.520,-1000.000,0.000,0
1637814694.787,843.262,931.152,288.574,-768.555,0.000,0
1637814694.791,-648.926,-400.391,-733.398,813.477,0.000,0
1637814694.794,-837.402,-1000.000,-1000.000,636.719,0.000,0
1637814694.798,746.094,480.469,-249.023,-914.062,0.000,0
1637814694.802,-989.258,-957.520,539.551,-1000.000,0.000,0
1637814694.806,-984.863,-978.516,395.996,-970.703,0.000,0
1637814694.810,-223.633,-78.125,-594.727,406.250,0.000,0
1637814694.813,-1000.000,-1000.000,-1000.000,951.172,0.000,0
1637814694.817,419.922,176.758,-330.078,-623.535,0.000,0
1637814694.821,-954.590,-949.707,463.867,-1000.000,0.000,0
1637814694.825,-964.355,-953.125,491.211,-1000.000,0.000,0
1637814694.829,17.090,129.883,-426.270,57.617,0.000,0
1637814694.833,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814694.836,129.395,-40.039,-476.074,-269.531,0.000,0
1637814694.840,-952.637,-969.727,366.211,-1000.000,0.000,0
1637814694.844,-946.777,-935.059,595.703,-1000.000,0.000,0
1637814694.848,218.750,233.398,-249.023,-163.574,0.000,0
1637814694.851,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814694.855,-99.609,-196.289,-602.539,-48.340,0.000,0
1637814694.859,-972.656,-995.117,315.430,-1000.000,0.000,0
1637814694.863,-932.617,-918.945,631.836,-1000.000,0.000,0
1637814694.867,230.469,223.633,-180.176,-270.996,0.000,0
1637814694.871,-1000.000,-1000.000,-1000.000,-825.684,0.000,0
1637814694.874,-204.102,-199.707,-621.094,165.039,0.000,0
1637814694.878,-998.047,998.535,314.941,-1000.000,0.000,0
1637814694.882,-918.457,-919.922,627.441,-1000.000,0.000,0
1637814694.886,222.168,302.734,-107.422,-256.348,0.000,0
1637814694.890,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814694.893,-195.801,-260.254,-786.621,166.016,0.000,0
1637814694.897,993.652,978.516,88.379,-1000.000,0.000,0
1637814694.901,-923.340,-928.223,649.414,-1000.000,0.000,0
1637814694.905,390.625,493.652,12.695,-338.867,0.000,0
1637814694.909,-1000.000,-1000.000,-1000.000,-857.910,0.000,0
1637814694.913,-306.641,-462.402,-811.523,171.875,0.000,0
1637814694.916,972.656,927.246,91.309,-1000.000,0.000,0
1637814694.920,-936.523,-945.312,660.156,-1000.000,0.000,0
1637814694.924,579.102,700.195,123.047,-531.738,0.000,0
1637814694.928,-1000.000,-863.770,-959.961,-942.383,0.000,0
1637814694.932,-517.578,-699.219,-884.277,350.586,0.000,0
1637814694.935,925.781,830.078,-32.715,-997.559,0.000,0
1637814694.939,-972.168,-978.516,591.309,-1000.000,0.000,0
1637814694.943,814.941,925.293,255.859,-731.445,0.000,0
1637814694.947,-725.098,-509.277,-825.195,868.164,0.000,0
1637814694.951,-731.934,-880.371,-898.926,557.129,0.000,0
1637814694.954,860.352,760.254,-1.953,-952.148,0.000,0
1637814694.958,997.559,-984.863,540.039,-1000.000,0.000,0
1637814694.962,-1000.000,-980.469,434.570,-945.801,0.000,0
1637814694.966,-299.805,-110.352,-509.766,506.348,0.000,0
1637814694.970,-1000.000,-1000.000,-1000.000,817.383,0.000,0
1637814694.973,545.898,264.648,-316.406,-783.203,0.000,0
1637814694.977,-969.238,-949.707,471.191,-1000.000,0.000,0
1637814694.981,-961.914,-954.102,483.887,-1000.000,0.000,0
1637814694.985,-19.043,114.258,-438.477,140.625,0.000,0
1637814694.989,-1000.000,-1000.000,-1000.000,-926.270,0.000,0
1637814694.992,223.633,33.203,-406.738,-450.195,0.000,0
1637814694.996,-946.777,-958.496,405.762,-1000.000,0.000,0
1637814695.000,-949.219,-941.895,573.242,-1000.000,0.000,0
1637814695.004,190.430,236.328,-264.160,-65.430,0.000,0
1637814695.008,-1000.000,-1000.000,-1000.000,-819.336,0.000,0
1637814695.011,5.371,-167.969,-545.898,-162.109,0.000,0
1637814695.015,-954.590,-987.793,336.914,-1000.000,0.000,0
1637814695.019,-944.824,-922.852,639.648,-1000.000,0.000,0
1637814695.023,237.793,225.586,-171.387,-269.531,0.000,0
1637814695.026,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814695.030,-203.613,-199.707,-659.180,68.848,0.000,0
1637814695.034,-998.047,998.535,286.621,-1000.000,0.000,0
1637814695.038,-918.457,-917.480,656.738,-1000.000,0.000,0
1637814695.042,222.656,294.922,-112.793,-263.672,0.000,0
1637814695.046,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814695.049,-197.754,-208.984,-696.289,170.410,0.000,0
1637814695.053,995.117,996.094,254.395,-1000.000,0.000,0
1637814695.057,-917.480,-932.617,645.996,-1000.000,0.000,0
1637814695.061,338.867,480.957,-34.668,-255.859,0.000,0
1637814695.065,-1000.000,-1000.000,-1000.000,-829.590,0.000,0
1637814695.069,-209.961,-388.184,-820.801,161.133,0.000,0
1637814695.072,999.512,957.520,35.156,-1000.000,0.000,0
1637814695.076,-939.941,-948.242,645.996,-1000.000,0.000,0
1637814695.080,521.484,666.016,113.281,-458.496,0.000,0
1637814695.083,-1000.000,-927.246,-984.375,-903.320,0.000,0
1637814695.087,-436.523,-616.699,-891.602,288.086,0.000,0
1637814695.091,947.266,890.137,-32.715,-1000.000,0.000,0
1637814695.095,-959.473,-976.074,640.137,-1000.000,0.000,0
1637814695.099,734.863,872.559,231.934,-637.207,0.000,0
1637814695.103,-846.680,-562.012,-845.703,978.516,0.000,0
1637814695.106,-669.922,-919.922,-941.895,516.602,0.000,0
1637814695.110,880.371,646.484,-149.414,-951.172,0.000,0
1637814695.114,-990.234,-971.680,534.668,-1000.000,0.000,0
1637814695.118,937.012,-996.094,329.590,-876.953,0.000,0
1637814695.121,-439.453,-188.965,-666.504,615.234,0.000,1
1637814695.125,-984.375,-1000.000,-1000.000,804.199,0.000,0
1637814695.129,590.332,319.824,-319.824,-779.785,0.000,0
1637814695.133,-970.703,-948.730,443.359,-1000.000,0.000,0
1637814695.137,-975.098,-960.938,524.414,-1000.000,0.000,0
1637814695.140,-90.820,52.734,-404.785,190.430,0.000,0
1637814695.144,-1000.000,-1000.000,-1000.000,-922.363,0.000,0
1637814695.148,236.328,77.148,-395.508,-453.613,0.000,0
1637814695.152,-945.801,-956.055,450.684,-1000.000,0.000,0
1637814695.156,-953.613,-944.336,549.316,-1000.000,0.000,0
1637814695.160,129.883,220.215,-356.445,-55.176,0.000,0
1637814695.164,-1000.000,-1000.000,-1000.000,-817.383,0.000,0
1637814695.167,14.648,-143.066,-518.066,-163.574,0.000,0
1637814695.171,-958.984,-983.887,343.750,-1000.000,0.000,0
1637814695.175,-943.359,-925.781,604.980,-1000.000,0.000,0
1637814695.179,237.793,227.539,-213.867,-269.531,0.000,0
1637814695.183,-1000.000,-1000.000,-1000.000,-831.543,0.000,0
1637814695.187,-203.613,-201.660,-640.137,68.848,0.000,0
1637814695.190,-998.047,-999.512,267.578,-1000.000,0.000,0
1637814695.194,-918.457,-917.480,646.973,-1000.000,0.000,0
1637814695.198,222.656,254.395,-91.309,-263.672,0.000,0
1637814695.202,-1000.000,-1000.000,-1000.000,-827.637,0.000,0
1637814695.206,-199.219,-199.707,-761.719,170.410,0.000,0
1637814695.210,996.582,996.094,157.227,-1000.000,0.000,0
1637814695.214,-916.992,-928.711,656.250,-1000.000,0.000,0
1637814695.217,311.035,423.340,-63.477,-255.859,0.000,0
1637814695.221,-1000.000,-1000.000,-1000.000,-830.078,0.000,0
1637814695.225,-206.055,-383.301,-806.152,160.645,0.000,0
1637814695.229,997.559,946.289,61.523,-1000.000,0.000,0
1637814695.233,-937.500,-931.152,640.625,-1000.000,0.000,0
1637814695.237,500.977,595.215,27.344,-457.520,0.000,0
1637814695.240,-1000.000,-993.164,-1000.000,-903.809,0.000,0
1637814695.244,-432.617,-599.609,-885.254,275.879,0.000,0
1637814695.248,944.336,877.930,-62.500,-1000.000,0.000,0
1637814695.252,-954.102,-959.961,604.492,-1000.000,0.000,0
1637814695.256,712.891,817.383,173.340,-638.184,0.000,0
1637814695.260,-871.094,-654.297,-877.930,979.980,0.000,0
1637814695.263,-659.668,-875.977,-958.496,499.512,0.000,0
1637814695.267,881.348,682.617,-172.363,-958.008,0.000,0
1637814695.271,-988.281,-972.168,528.809,-1000.000,0.000,0
1637814695.275,928.223,988.281,290.527,-863.281,0.000,0
1637814695.279,-466.797,-249.023,-689.941,646.973,0.000,0
1637814695.283,-952.637,-1000.000,-1000.000,763.184,0.000,0
1637814695.286,627.441,374.512,-180.664,-815.430,0.000,0
1637814695.290,-976.562,-952.148,543.457,-1000.000,0.000,0
1637814695.294,-973.145,-964.355,415.039,-1000.000,0.000,0
1637814695.298,-114.258,16.602,-520.508,250.000,0.000,0
1637814695.302,-1000.000,-1000.000,-1000.000,-963.867,0.000,0
1637814695.306,292.480,115.234,-402.832,-508.301,0.000,0
1637814695.310,-948.242,-953.125,404.785,-1000.000,0.000,0
1637814695.313,-956.055,-946.777,564.941,-1000.000,0.000,0
