timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1633938115.570,-874.512,-835.938,-940.918,-1000.000,0.000,0
1633938115.574,780.762,401.367,894.043,-265.625,0.000,0
1633938115.578,-538.086,-928.223,-234.375,-981.934,0.000,0
1633938115.582,-1000.000,-1000.000,-1000.000,923.340,0.000,0
1633938115.586,125.488,-428.711,-58.594,-361.816,0.000,0
1633938115.590,-931.152,-942.383,-982.422,-1000.000,0.000,0
1633938115.595,988.770,633.789,-998.047,-423.828,0.000,0
1633938115.599,-171.875,-783.203,-65.918,895.996,0.000,0
1633938115.603,-1000.000,-1000.000,-1000.000,-922.852,0.000,0
1633938115.607,-68.848,-580.078,-163.086,-98.633,0.000,0
1633938115.611,-979.492,878.418,998.047,-1000.000,0.000,0
1633938115.616,-947.266,923.828,-970.215,-646.484,0.000,0
1633938115.607,26.367,-492.188,17.578,703.125,0.000,0
1633938115.611,-1000.000,-1000.000,-1000.000,-839.844,0.000,0
1633938115.616,-176.270,-806.152,-195.801,69.336,0.000,0
1633938115.620,987.305,524.902,988.770,-1000.000,0.000,0
1633938115.624,-914.062,-850.098,-947.266,-905.762,0.000,0
1633938115.628,222.656,-207.520,129.395,383.301,0.000,0
1633938115.632,-1000.000,-1000.000,-1000.000,-783.203,0.000,0
1633938115.636,-203.613,-1000.000,-213.867,142.090,0.000,0
1633938115.640,-997.559,158.691,992.188,-1000.000,0.000,0
1633938115.644,-923.828,-773.926,-954.102,-1000.000,0.000,0
1633938115.649,228.516,-14.648,173.828,80.566,0.000,0
1633938115.653,-1000.000,-1000.000,-1000.000,-769.043,0.000,0
1633938115.647,-303.223,-1000.000,-466.797,139.160,0.000,0
1633938115.651,968.750,-54.199,865.234,-1000.000,0.000,0
1633938115.655,-915.039,-778.809,-908.203,-1000.000,0.000,0
1633938115.659,226.562,143.066,304.199,-116.211,0.000,0
1633938115.663,-1000.000,-1000.000,-1000.000,-792.969,0.000,0
1633938115.667,-483.398,-1000.000,-630.371,249.512,0.000,0
1633938115.671,868.164,-244.141,768.066,-991.211,0.000,0
1633938115.676,-883.301,-826.660,-882.324,-1000.000,0.000,0
1633938115.680,397.949,168.945,364.746,-260.254,0.000,0
1633938115.684,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938115.688,-738.281,-1000.000,-779.297,459.473,0.000,0
1633938115.692,674.316,-259.277,624.023,-912.109,0.000,0
1633938115.687,-854.492,-829.102,-892.090,-1000.000,0.000,0
1633938115.691,541.504,221.680,596.191,-235.352,0.000,0
1633938115.695,-894.043,-1000.000,-764.648,-889.160,0.000,0
1633938115.699,-1000.000,-1000.000,-1000.000,683.105,0.000,0
1633938115.703,373.047,-264.160,374.512,-700.195,0.000,0
1633938115.707,-874.023,-835.938,-940.918,-1000.000,0.000,0
1633938115.711,780.762,402.344,890.625,-261.719,0.000,0
1633938115.715,-538.086,-927.734,-228.516,-980.469,0.000,0
1633938115.719,-1000.000,-1000.000,-1000.000,922.852,0.000,0
1633938115.723,125.488,-431.152,-102.051,-361.328,0.000,0
1633938115.727,-931.152,-943.848,-990.723,-1000.000,0.000,0
1633938115.732,988.770,632.812,-996.582,-426.270,0.000,0
1633938115.727,-171.875,-784.668,-62.988,895.020,0.000,0
1633938115.731,-1000.000,-1000.000,-1000.000,-923.340,0.000,0
1633938115.735,-75.684,-583.496,-172.852,-93.750,0.000,0
1633938115.739,-961.426,900.879,-983.398,-1000.000,0.000,0
1633938115.743,996.582,866.211,974.609,-603.027,0.000,0
1633938115.747,-62.012,-581.055,-70.801,767.578,0.000,0
1633938115.751,-1000.000,-1000.000,-1000.000,-848.145,0.000,0
1633938115.755,-176.758,-808.105,-197.266,69.336,0.000,0
1633938115.759,984.863,519.531,986.328,-1000.000,0.000,0
1633938115.763,-914.062,-849.609,-947.266,-910.156,0.000,0
1633938115.767,222.656,-207.031,126.465,376.465,0.000,0
1633938115.771,-1000.000,-1000.000,-1000.000,-782.227,0.000,0
1633938115.768,-203.613,-1000.000,-213.867,142.090,0.000,0
1633938115.772,-997.559,158.691,990.723,-1000.000,0.000,0
1633938115.776,-923.828,-774.414,-949.219,-1000.000,0.000,0
1633938115.780,229.004,-17.578,154.785,97.656,0.000,0
1633938115.784,-1000.000,-1000.000,-1000.000,-825.195,0.000,0
1633938115.788,-303.223,-1000.000,-408.203,50.781,0.000,0
1633938115.792,968.262,-53.711,839.355,-1000.000,0.000,0
1633938115.796,-915.527,-778.809,-901.855,-1000.000,0.000,0
1633938115.800,226.562,143.066,304.199,-120.117,0.000,0
1633938115.804,-1000.000,-1000.000,-1000.000,-792.969,0.000,0
1633938115.808,-483.398,-1000.000,-621.094,250.000,0.000,0
1633938115.812,868.164,-244.141,773.926,-991.211,0.000,0
1633938115.809,-883.301,-826.660,-884.766,-1000.000,0.000,0
1633938115.813,397.949,168.945,365.723,-260.254,0.000,0
1633938115.817,-1000.000,-1000.000,-1000.000,-841.309,0.000,0
1633938115.821,-738.281,-1000.000,-783.203,459.473,0.000,0
1633938115.825,674.805,-259.277,617.676,-912.109,0.000,0
1633938115.829,-854.004,-829.102,-887.695,-1000.000,0.000,0
1633938115.833,541.504,219.238,570.801,-235.352,0.000,0
1633938115.836,-894.043,-1000.000,-789.062,-889.160,0.000,0
1633938115.840,-1000.000,-1000.000,-1000.000,682.617,0.000,0
1633938115.844,373.047,-267.090,373.047,-699.219,0.000,0
1633938115.848,-874.023,-837.402,-941.895,-1000.000,0.000,0
1633938115.852,780.762,404.297,893.555,-274.902,0.000,0
1633938115.850,-538.086,-926.758,-230.957,-984.863,0.000,0
1633938115.854,-1000.000,-1000.000,-1000.000,924.316,0.000,0
1633938115.858,125.488,-432.129,-63.965,-361.816,0.000,0
1633938115.862,-931.152,-944.824,-985.840,-1000.000,0.000,1
1633938115.866,989.258,636.230,998.535,-439.941,0.000,0
1633938115.870,-171.875,-781.738,-61.523,887.695,0.000,0
1633938115.874,-1000.000,-1000.000,-1000.000,-918.945,0.000,0
1633938115.877,-68.848,-579.102,-169.434,-100.586,0.000,0
1633938115.881,-979.980,878.418,997.070,-1000.000,0.000,0
1633938115.885,-947.266,925.781,-970.215,-657.227,0.000,0
1633938115.889,26.367,-489.258,16.602,690.918,0.000,0
1633938115.893,-1000.000,-1000.000,-1000.000,-836.914,0.000,0
1633938115.892,-176.758,-810.059,-197.266,66.406,0.000,0
1633938115.896,986.816,518.555,987.305,-1000.000,0.000,0
1633938115.900,-914.062,-848.145,-946.289,-923.340,0.000,0
1633938115.904,222.656,-204.590,125.977,355.957,0.000,0
1633938115.908,-1000.000,-1000.000,-1000.000,-779.785,0.000,0
1633938115.912,-203.613,-1000.000,-212.891,141.602,0.000,0
1633938115.916,-997.559,155.273,992.188,-1000.000,0.000,0
